Genus,Species,Paragraph of Species Studied,Ecology,Pathogenic,Clinical,Rotting/Decaying,Spoiled,Contaminated,Plant Pathogen,Animal,Insect,Tree,Stone Chamber,Lichen,Pollen,Feces?Dung,Pine,Bromeliad,Flower,Cactus,Ipomoea,Oak,Hibiscus,Beetle,Ant,Fruit fly,Bee,Water,Tree exudate,Tree flux,Honey,Nematode,Mushroom/Fungus,Soil,Insect Frass,Unknown,Air,Leather Tanning,Industrial,Fodder,Freshwater,Seawater/Marine,Brine,Plant,Food,Pickled/Salted/Brined,Fruit,Drink/Juice,Sugar Cane,Fermented,Wine,Beer,Tequilla,Cider,Wood,Silage,Dairy,Olives
Pichia,P. terricola ,"CBS 2617 (NRRL YB-4310), isolated from
soil, South Africa, J.P. van derWalt; CBS 4713 (NRRL Y-7548), fromWest
Indian cherry juice, K. Kodama; CBS 4714 (NRRL Y-7726), from garden
soil, Italy, K. Kodama; CBS 4715 (NRRL Y-7727), from dregs, pressed
grapes, Italy, K. Kodama; CBS 5259 (NRRL Y-7549), from seawater,
N. van Uden: CBS 5376 (NRRL Y-7728), from spoiled figs, California,
USA, H.J. Phaff; CBS 5517 (NRRL Y-7729), from wine, Italy, A. Martini;
NRRL Y-8218, soil, near New Orleans, Louisiana, USA, C.P. Kurtzman.","A primary habitat has not been found for P. terricola, but
the species has been isolated in Africa, Europe and North America
from soil, fruit and water.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
Priceomyces,P. carsonii ,"CBS 2285 (NRRL YB-4275), type strain
of Pichia carsonii, isolated from slime flux of a black oak (Quercus kelloggii),
California, USA, H.J. Phaff; NRRL YB-4276 (UCD-FST K-157),
same source as NRRL YB-4275; CBS 810 (NRRL Y-1459), type stain of
Debaryomyces vini, from slimy wine, Germany, J. Zimmermann; CBS
5254 (NRRL Y-7125), type strain of Pichia vini var. melibiosi, from
alpechín, Spain, J. Santa María. The following strains were identified
as P. carsonii from phenotype: CBS 4050 (NRRL Y-7543), from wine,
South Africa, J.P. van der Walt; CBS 4328 (NRRL Y-7544), from
orchard soil, Japan, K. Kodama; CBS 5463 (NRRL Y-7545), from the
dipterian insect Aulacigaster sp., H.J. Phaff; NRRL Y-10937, NRRL
Y-10938, NRRL Y-10947, all from pulque, Mexico, M. Ulloa Sosa.","Isolates listed under “Origin of the strains studied” are from
a variety of habitats, including spoiled wine, agricultural processing
wastes and an insect.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
Priceomyces,P. castillae ,"CBS 6053 (NRRL Y-7501), isolated from
frass of insects infesting a Kentucky coffee tree (Gymnocladus canadensis,
Leguminosae), Spain, J. Santa María.","Only one strain is known for P. castillae, and that is from
insect frass collected from Gymnocladus canadensis growing in Spain
(Santa María and García Aser 1970).",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Priceomyces,P. haplophilus,"CBS 2028 (NRRL Y-7860, UCD-FST 52-
11), isolated from the bark beetle Dendroctonus jeffreyi in jeffrey pine
(Pinus jeffreyi), California, USA, H.J. Phaff; CBS 4329 (NRRL Y-11518),
orchard soil, Japan, K. Kodama; NRRL YB-3647 (UCD-FST 52-151),
NRRL YB-3648 (UCD-FST 52-12), from insect frass of Ips emarginatus
and D. jeffreyi, respectively, in jeffrey pine, California, USA (Shifrine
and Phaff 1956).","With the exception of one Japanese soil isolate, strains of
P. haplophilus are known only from insect frass in jeffrey pines growing
in northern California, USA (Shifrine and Phaff 1956).",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Priceomyces,P. medius ,"CBS 5521 (NRRL Y-7122, LY 325), CBS
5520 (NRRL Y-11524, LY 324), both isolated from larvae of wood-boring
insects, France, J. Boidin.","The two known strains of P. medius were isolated from larvae
of tree-boring insects, which suggests that this is the natural
habitat of this species (Boidin et al. 1964).",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Priceomyces,P. melissophilus ,"CBS 6344 (NRRL Y-7585, JCM 1707),
type strain of Pichia melissophila, isolated from the gut of a honey
bee (Apis mellifera var. adansonii), South Africa, J.P. van der Walt; CBS
6694 (NRRL Y-7772), from soil, South Africa, J.P. van der Walt.","The type strain of P. melissophilus was isolated from the gut
of a honey bee, but two other isolates were from soil and another
was from a lichen on a tree (CBS website), all from South Africa. In
view of strain sources, the habitat of this species is uncertain.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Protomyces,P. gravidus,"NRRL Y-17093, isolated from giant ragweed
(Ambrosia trifida), Arkansas, USA.","Reddy and Kramer (1975) reported P. gravidus
to be pathogenic on species of ragweed (Ambrosia spp.) and beggar
ticks (Bidens spp.) with diseased plants found in New York State,
USA, Wisconsin, USA and Finland. Infection leads to large hypertrophic
galls on stems, and occasionally on petioles and midribs.
Protomyces spp. have been examined as plant biocontrol agents.
Cartwright and Templeton (1988) tested P. gravidus as a mycoherbicide
for control of giant ragweed (Ambrosia trifida), a major weed
plant in some areas. However, biocontrol of giant ragweed was only
moderately successful in the reported field tests.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Protomyces,P. inouyei,"NRRL Y-6347, from L.R.G. Valadon,
England; NRRL YB-4354, from K. Tubaki, parasitic on hawk’s beard
(Crepis japonica), Japan.","Protomyces inouyei is known as a pathogen of
Crespis japonica in Japan (Tubaki 1957).",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Protomyces,P. inundatus,"NRRL Y-6349, NRRL Y-6802, NRRL
Y-6803, from L.R.G. Valadon, England, parasitic on wild celery (Apium
nodiflorum).","Protomyces inundatus is reported to form
small blister-like warts on the leaves of various species of wild celery
(Apium spp.), wild carrot (Daucus spp.) and water parsnip (Sium spp.)
(Reddy and Kramer 1975). P. inundatus has been isolated in England,
France, Germany and Switzerland.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Protomyces,P. lactucaedebilis,"NRRL YB-4353, received from
K. Tubaki, Japan.","Protomyces lactucaedebilis is reported to cause
swellings and galls on stems, buds and leaves of a wild lettuce (Lactuca
debilis) growing in Japan and Taiwan (Reddy and Kramer 1975).",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Protomyces,P. macrosporus,"NRRL Y-12879, isolated from a leaf gall
of hedge parsley (Torilis japonica), Arkansas, USA (Valverde and
Templeton 1984).","Protomyces macrosporus is reported to form
galls on the stems, petioles, leaves and fruits of many genera
assigned to the Umbelliferae (Reddy and Kramer 1975). These
authors reported collections of P. macrosporus from throughout Asia,
Europe and North Africa. In addition, NRRL Y-12879, which was
received as P. macrosporus, was isolated from hedge parsley in
Arkansas, USA. Economic losses are seldom great from plant infections
caused by Protomyces, but P. macrosporus infection of coriander
(Coriandrum sativum) was reported to have damaged up to 11% of
the crop during one growing season in India (Tripathi et al. 2003).",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Protomyces,P. pachydermus,"NRRL YB-4355, from K. Tubaki, Japan;
NRRL Y-6348, from L.R.G. Valadon, England.","Protomyces pachydermus is reported to cause
swellings on petioles and leaf veins of numerous plant genera
including pig-salad plant (Aposeris sp.), hawk’s beard (Crepis sp.) and
dandelion (Taraxacum sp.) (Reddy and Kramer 1975). P. pachydermus
has been found in Asia, Europe, North Africa and North America.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saccharomyces,S. arboricolus ,"H-6T (CBS 10644) was isolated from the
bark of an oak tree (Quercus fabri), Qinling Mountains, Shaanzi
Province, China; ZX-15 and ZX-20 were both isolated from the bark of
the tree Castanopsis orthacantha, Yunnan Province, China (Wang and
Bai 2008).","The three known strains of the species were found associated
with the bark of two tree species of the family Fagaceae in different
regions of China (Wang and Bai 2008).",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saccharomyces,S. bayanus var. bayanus,"DBVPG 6032 (CBS 378),
origin unknown; DBVPG 6171 (CBS 380), isolated from beer, received
by CBS from the Central Laboratory of the South Manchuria Railway
Company; DBVPG 6259 (CBS 1604), from perry; DBVPG 6260 (CBS
1505), type strain of S. intermedius var. valdensis, from grape must;
DBVPG 6347 (NCYC 374), unknown.","While strains of this species are normally found in habitats
associated with the production of alcoholic beverages (Gonzáles et al.
2006, Naumov et al. 2002b), an ecological study by Naumov et al. (2003a)
reported the presence of S. bayanus in an unspecified natural habitat in
Far East Asia togetherwith strains of S. cerevisiae and S. paradoxus.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Saccharomyces,S. bayanus var. uvarum,"DBVPG 6115 (CBS 424)
type strain of S. globosus, isolated from pear juice; DBVPG 6131 (CBS
431), from fermenting juice of Marx pears, type strain of S. tubiformis;
DBVPG 6179 (CBS 395), from juice of black currant (Ribes
nigrum), The Netherlands.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Saccharomyces,S. cariocanus,"DBVPG 6859 (UFRJ 50791, UCD-FST
01-166), isolated from a fruit fly (Drosophila sp.), Catalao point, Rio
de Janeiro, Brazil; DBVPG 6860T (CBS 7995, IGC 5301, IMUFRJ 50816,
CBS 8841, NCYC 2890), from a fruit fly (Drosophila sp.), Tijuca forest,
Rio de Janeiro, Brazil (Naumov et al. 2000).","Strains of this species have been found to be associated
with Drosophila species in Brazil (Naumov et al. 2000), or in pulqué
(a fermented drink derived from agave juice) in Mexico (from CBS
database).",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saccharomyces,S. cerevisiae,"DBVPG 1357 and DBVPG 1360, isolated
from vineyard soil, Italy; DBVPG 1722, from grape must treated
with sulfur dioxide, Spain; DBVPG 1776, DBVPG 1789 and DBVPG
1793, from soil, Finland; DBVPG 1948 and DBVPG 1950, from cavern
soil, Italy; DBVPG 6029 (CBS 1907), type strain of Candida robusta;
DBVPG 6037 (CBS 2980), from Drosophila; DBVPG 6039 (CBS 1395),
origin unknown, type strain of S. ellipsoideus; DBVPG 6042 (CBS 403),
type strain of S. lindneri, from ginger wine, West Africa; DBVPG 6043
(CBS 382), type strain of S. logos, from a brewery, Brazil; DBVPG 6046
(CBS 422), type strain of S. odessa, from beer, Poland; DBVPG 6048
(CBS 423), type strain of S. steineri, from wine, Switzerland; DBVPG
6173 (ATCC 18824, CBS 1171, NCYC 505, NRRL Y-12632), neotype
strain of S. cerevisiae, top yeast used in the Oranjeboom Brewery at
Rotterdam, The Netherlands; DBVPG 6220 (CBS 6503), brewery killer,
UK; DBVPG 6248 (CBS 2354, NCYC 74) used for assay of pyridoxine
and pantothenic acid; DBVPG 6249 (CBS 2444), from distillery, USA;
DBVPG 6250 (CBS 4734), from juice of sugar cane; DBVPG 6251 (CBS
1250), type strain of S. cheresiensis, sherry, Spain.","Saccharomyces cerevisiae, “The Yeast”, the model of cellular
organization, and the first sequenced eukaryotic genome, is rarely
isolated in natural environments. On the occasions in which it has
been isolated (Capriotti 1954, Parle and di Menna 1966, Redzepovic
et al. 2002, Sampaio and Gonçalves 2008, Sniegowski et al. 2002),
enrichment culture was routinely used favoring the growth of this
species, which has been shown to be present in extremely low numbers
with respect to the dominating microbiota (Davenport 1976,
Martini et al. 1996, Phaff et al. 1978a). On the contrary, S. cerevisiae
massively colonizes artificial fermentation environments where it
persists, reproduces, evolves and can be dispersed (Mercado et al.
2007, Rosini 1984).
This genetic isolation in technological islands (wineries, breweries,
bakeries) may have originated a kind of “winery drift” favoring
highly fermenting cells in sugar rich habitats. Accordingly, a selection
was imposed towards a catabolic pathway with low energy efficiency
and negligible respiration (Crabtree effect) (Merico et al. 2007).
These peculiar physiological characteristics could be the reason for
the scarce presence of this species in natural environments (Martini
et al. 1996, Phaff et al. 1978a) due to an inability to compete with
other microorganisms, which are more adapted to those habitats.
At this point, a scenario could be proposed in which a progenitor
strain/species associated with the few sugar-rich natural substrates
(e.g., tree exudates, fruits) was involved in the first episodes of natural
fermentation of sugary juices. It could be possible that through
time the process was recognized as useful, and the procedure was
continued and improved upon by humans. A suitable candidate for
this primeval starter/progenitor is S. paradoxus, which is still the only
highly fermenting Saccharomyces species isolated exclusively in
nature (Liti et al. 2006, Naumov and Nikonenko 1988). S. paradoxus
is for the most part phenotypically indistinguishable from S. cerevisiae
with which it shares about 50% of its nucleotide sequences
(Vaughan-Martini 1989) and which has been shown to mate with
the domesticated species, although generally without producing fertile
progeny (Naumov 1986b). It may be possible that sometime in
the past S. paradoxus occupied and persisted in man-made environments
(e.g., brewery/winery/bakery) and through genetic changes
evolved into S. cerevisiae (Vaughan-Martini and Martini 1995).
Fernandez-Espinar et al. (2003) discuss the feasibility of the two
conflicting hypotheses regarding the origin of S. cerevisiae: (a) a “natural”
yeast species of plant origin (Mortimer and Polsinelli 1999), or
(b) a domesticated species originating from the natural species
S. paradoxus (Martini and Vaughan-Martini 1990). While not
confirming either of the theories, results of a RAPD-PCR study
(Fernandez-Espinar et al. 2003) indicate: (1) a close relationship
between S. cerevisiae and S. paradoxus as also demonstrated by other
studies (Liti et al. 2006, Naumov 1986b, Vaughan-Martini 1989),
(2) that S. cerevisiae strains of different origin form a monophyletic
group with a single origin (compatible with both a natural speciation
process and a single domestication event), and (3) that S. paradoxus
shows a higher degree of genetic diversity with respect to
S. cerevisiae, indicating a more ancient origin of the former species,
which is compatible with its possible parental role in the origin of
S. cerevisiae as originally suggested by Vaughan-Martini and Martini
(1990).",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
Saccharomyces,S. kudriavzevii ,"DBVPG 7790 (NCYC 1379), isolated
from a brewery, New Zealand; DBVPG 7267 (CBS 8840, IFO 1802,
NCYC 2889); DBVPG 7268 (IFO 1803, NCYC 2969), both from decaying
leaves, Japan (Naumov et al. 2000).","Saccharomyces kudriavzevii is apparently a naturally occurring
species since most of the known strains have been isolated from
natural environments in Japan and in Portugal (Naumov et al. 2000,
Sampaio and Conçalves 2008). Nevertheless, strains of the species
have also been isolated in commercial fermentations in New Zealand
and in Europe (Gonzáles 2006, Lopandic et al. 2007).",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Saccharomyces,S. mikatae,"DBVPG 7269 and DBVPG 7991 (CBS 8839,
IFO 1815, IFO 1815-2A, NCYC 2888, NRRLY-27342); DBVPG 7270 (IFO 1816,
NCYC 2970), all strainswere isolated fromsoil, Japan (Naumov et al. 2000).","In contrast to some species of the genus Saccharomyces, with
the exception of S. arboricolus, S. paradoxus and S. kudriavzevii, strains
of S. mikatae were isolated in natural environments (from soil and from
decaying leaves, respectively) in Japan (Naumov et al. 2000).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saccharomyces,S. paradoxus,"DBVPG 6045 (CBS 406, IFO O259,
NRRL Y-1548), type strain of S. mangini var. tetraspora, from exudate
of an oak tree (Quercus sp.), The Netherlands; DBVPG 6303 (UCD-FST
52-153) and DBVPG 6304 (UCD-FST 51-186), from Drosophila sp.,
USA; DBVPG 6411 (CBS 432, NRRL Y-17217), of unknown origin;
DBVPG 6466 (CBS 5829), type strain of S. cerevisiae var. terrestris,
from moor soil, Denmark; DBVPG 6487, DBVPG 6490, DBVPG 6491,
DBVPG 6493 and DBVPG 6494, from tree exudates, Russia.","Strains of S. paradoxus have been isolated from natural
environments usually associated with tree exudates, the phylloplane
or with an unidentified species of Drosophila (Glushakova et al. 2007,
Naumov et al. 1997, 1998, Phaff et al. 1956).",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saccharomyces,S. pastorianus (lager hybrid),"DBVPG 6033 (CBS 1513), type strain of
S. carlsbergensis, brewery yeast; DBVPG 6047 (ATCC 12,752, CBS 1538, IFO 0613, NCYC 392, NRRL Y-1551), probably isolated from
beer; DBVPG 6257 (CBS 1260), unknown; DBVPG 6258 (CBS 1486),
beer; DBVPG 6261 (CBS 1503), type strain of S. monacensis, from
beer; DBVPG 6284 (Carlsberg AJL 248) and DBVPG 6285 (Carlsberg M
1563), probably from beer, Denmark.","No studies are known that demonstrate the presence of
strains of this species in nature.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Saccharomycodes,S. ludwigii,"CBS 821(ATCC 11313, NRRL
Y-12793) isolated by M.W. Beijerinck; CBS 2624, type strain of
Saccharomycodes bisporus; UCD-FST 72-128, from exudate of Gambel
oak (Quercus gambelii, Fagaceae), Arizona, USA; UCD-FST 77-13, from
exudate from a swamp chestnut oak (Quercus primus5Q. michauxii),
Virginia, USA. Additional strains: CBS 5928, from garden soil, South
Africa; CBS 7780, from bottled cider, Belgium; CBS 8338, from white
wine, the Netherlands; seven strains from Carlsberg Laboratory,
Copenhagen, Denmark: two diploids (UCD-FST 55-104 and 55-106),
three short-celled haploids (UCD-FST 57-52, 52-54 and 52-57), and
three long-celled haploids (UCD-FST 57-53 and 57-55).","Isolates of S. ludwigii have been reported from soil (Barnett
et al. 2000), fruits and fruit juices (Beech and Davenport 1970),
insects (Lachance et al. 1995), fermented beverages (Mayser et al.
1995, Thomas 1993) and also associated with oak trees (Miller and
Phaff 1998). However, isolates in fermented beverages are likely to
have originated from fruit juices and hence from fruits. The number
of S. ludwigii cells found on fruits is reported to be low (Beech and
Davenport 1970). Therefore, from the pattern of isolation, the ecology
of S. ludwigii may be primarily associated with oak trees and the
slime fluxes and insects associated with oak trees (Beech and
Davenport 1970, Lachance et al. 1995, Miller and Phaff 1998).",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Saccharomycodes,S. sinensis,"CBS 7075 (IFO/NBRC 10111), isolated
from soil in China.","The single known strain of S. sinensis was isolated from forest
soil, Mount Chienfeng, Hainan Island, China.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saccharomycopsis,S. capsularis,"CBS 2519 (NRRL Y-17639), originally
received from H. Schnegg, Germany, and designated as neotype by
Lodder and Kreger-van Rij (1952), substrate unknown; CBS 5063
(NRRL Y-7486), Harden’s strain 127 originally from the National
Collection of Type Cultures (UK), but received by CBS from the
University of Hiroshima; CBS 5638 (NRRL Y-7487), from pollen on a
carpenter bee (Xylocopa caffra), South Africa, J. P. van der Walt.","Strain histories are incomplete for most available isolates of
S. capsularis, resulting in little ecological information. CBS 5638 was
isolated from pollen on a carpenter bee in South Africa.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
