"Isolation","Trait_A","Trait_B","Mean_NP","SD_NP","Var_NP"
"Drink.Juice","L-Rhamnose","Glycerol",NA,3.24208608608609,NA
"Drink.Juice","L-Rhamnose","Erythritol",NA,2.27775675675676,NA
"Drink.Juice","L-Rhamnose","Ribitol",NA,3.99276776776777,NA
"Drink.Juice","L-Rhamnose","Galactitol",NA,1.21138738738739,NA
"Drink.Juice","L-Rhamnose","D-Mannitol",NA,3.89740840840841,NA
"Drink.Juice","L-Rhamnose","D-Glucitol",NA,3.93991491491491,NA
"Drink.Juice","L-Rhamnose","myo-Inositol",NA,1.04471571571572,NA
"Drink.Juice","L-Rhamnose","DL-Lactate",NA,4.16071671671672,NA
"Drink.Juice","L-Rhamnose","Succinate",NA,3.94416816816817,NA
"Drink.Juice","L-Rhamnose","Citrate",NA,4.57891491491491,NA
"Drink.Juice","L-Rhamnose","D-Gluconate",NA,4.57933033033033,NA
"Drink.Juice","L-Rhamnose","D-Glucosamine",NA,3.29859459459459,NA
"Drink.Juice","L-Rhamnose","Nitrate",NA,2.40885285285285,NA
"Drink.Juice","L-Rhamnose","Vitamin-free",NA,2.11088588588589,NA
"Drink.Juice","L-Rhamnose","2-Keto-D-gluconate",NA,4.47302402402402,NA
"Drink.Juice","L-Rhamnose","Starch formation",NA,1.70908408408408,NA
"Drink.Juice","L-Rhamnose","Growth at 19°C",NA,2.42908508508508,NA
"Drink.Juice","L-Rhamnose","Growth at 25°C",NA,2.26122022022022,NA
"Drink.Juice","L-Rhamnose","Growth at 30°C",NA,3.67483383383383,NA
"Drink.Juice","L-Rhamnose","Growth at 37°C",NA,5.29229129129129,NA
"Drink.Juice","D-Xylose","L-Arabinose",NA,1.30770770770771,NA
"Drink.Juice","D-Xylose","D-Arabinose",NA,1.20371471471471,NA
"Drink.Juice","D-Xylose","D-Ribose",NA,2.0193953953954,NA
"Drink.Juice","D-Xylose","Methanol",NA,0.436715715715716,NA
"Drink.Juice","D-Xylose","Ethanol",NA,3.72881281281281,NA
"Drink.Juice","D-Xylose","Glycerol",NA,3.62482082082082,NA
"Drink.Juice","D-Xylose","Erythritol",NA,1.29927427427427,NA
"Drink.Juice","D-Xylose","Ribitol",NA,2.91882282282282,NA
"Drink.Juice","D-Xylose","Galactitol",NA,0.534434434434434,NA
"Drink.Juice","D-Xylose","D-Mannitol",NA,3.5597987987988,NA
"Drink.Juice","D-Xylose","D-Glucitol",NA,3.73493093093093,NA
"Drink.Juice","D-Xylose","myo-Inositol",NA,0.577693693693694,NA
"Drink.Juice","D-Xylose","DL-Lactate",NA,3.09624724724725,NA
"Drink.Juice","D-Xylose","Succinate",NA,3.7423983983984,NA
"Drink.Juice","D-Xylose","Citrate",NA,3.11379279279279,NA
"Drink.Juice","D-Xylose","D-Gluconate",NA,4.05965065065065,NA
"Drink.Juice","D-Xylose","D-Glucosamine",NA,1.93835435435435,NA
"Drink.Juice","D-Xylose","Nitrate",NA,1.68743843843844,NA
"Drink.Juice","D-Xylose","Vitamin-free",NA,1.29004904904905,NA
"Drink.Juice","D-Xylose","2-Keto-D-gluconate",NA,3.32295395395395,NA
"Drink.Juice","D-Xylose","Starch formation",NA,1.05421821821822,NA
"Drink.Juice","D-Xylose","Growth at 19°C",NA,3.36175275275275,NA
"Drink.Juice","D-Xylose","Growth at 25°C",NA,3.25723223223223,NA
"Drink.Juice","D-Xylose","Growth at 30°C",NA,4.18626526526527,NA
"Drink.Juice","D-Xylose","Growth at 37°C",NA,4.33848248248248,NA
"Drink.Juice","L-Arabinose","D-Arabinose",NA,2.25074674674675,NA
"Drink.Juice","L-Arabinose","D-Ribose",NA,3.01637237237237,NA
"Drink.Juice","L-Arabinose","Methanol",NA,1.02290690690691,NA
"Drink.Juice","L-Arabinose","Ethanol",NA,3.77753353353353,NA
"Drink.Juice","L-Arabinose","Glycerol",NA,3.50940940940941,NA
"Drink.Juice","L-Arabinose","Erythritol",NA,2.08792392392392,NA
"Drink.Juice","L-Arabinose","Ribitol",NA,3.86986986986987,NA
"Drink.Juice","L-Arabinose","Galactitol",NA,1.03232832832833,NA
"Drink.Juice","L-Arabinose","D-Mannitol",NA,3.90827227227227,NA
"Drink.Juice","L-Arabinose","D-Glucitol",NA,4.39706806806807,NA
"Drink.Juice","L-Arabinose","myo-Inositol",NA,0.995554554554555,NA
"Drink.Juice","L-Arabinose","DL-Lactate",NA,4.10207707707708,NA
"Drink.Juice","L-Arabinose","Succinate",NA,4.01533933933934,NA
"Drink.Juice","L-Arabinose","Citrate",NA,4.36073573573574,NA
"Drink.Juice","L-Arabinose","D-Gluconate",NA,4.57694094094094,NA
"Drink.Juice","L-Arabinose","D-Glucosamine",NA,3.41080980980981,NA
"Drink.Juice","L-Arabinose","Nitrate",NA,2.48425925925926,NA
"Drink.Juice","L-Arabinose","Vitamin-free",NA,2.21476576576577,NA
"Drink.Juice","L-Arabinose","2-Keto-D-gluconate",NA,4.38135635635636,NA
"Drink.Juice","L-Arabinose","Starch formation",NA,1.66964464464464,NA
"Drink.Juice","L-Arabinose","Growth at 19°C",NA,2.81776876876877,NA
"Drink.Juice","L-Arabinose","Growth at 25°C",NA,2.74737137137137,NA
"Drink.Juice","L-Arabinose","Growth at 30°C",NA,3.45152752752753,NA
"Drink.Juice","L-Arabinose","Growth at 37°C",NA,5.25355755755756,NA
"Drink.Juice","D-Arabinose","D-Ribose",NA,3.09515915915916,NA
"Drink.Juice","D-Arabinose","Methanol",NA,0.958334334334334,NA
"Drink.Juice","D-Arabinose","Ethanol",NA,3.8798958958959,NA
"Drink.Juice","D-Arabinose","Glycerol",NA,3.3032032032032,NA
"Drink.Juice","D-Arabinose","Erythritol",NA,2.20847947947948,NA
"Drink.Juice","D-Arabinose","Ribitol",NA,3.76073573573574,NA
"Drink.Juice","D-Arabinose","Galactitol",NA,1.06884384384384,NA
"Drink.Juice","D-Arabinose","D-Mannitol",NA,4.2424984984985,NA
"Drink.Juice","D-Arabinose","D-Glucitol",NA,3.80641041041041,NA
"Drink.Juice","D-Arabinose","myo-Inositol",NA,0.93921021021021,NA
"Drink.Juice","D-Arabinose","DL-Lactate",NA,4.20426826826827,NA
"Drink.Juice","D-Arabinose","Succinate",NA,4.06314714714715,NA
"Drink.Juice","D-Arabinose","Citrate",NA,4.28075175175175,NA
"Drink.Juice","D-Arabinose","D-Gluconate",NA,4.37642042042042,NA
"Drink.Juice","D-Arabinose","D-Glucosamine",NA,3.22761861861862,NA
"Drink.Juice","D-Arabinose","Nitrate",NA,2.43993993993994,NA
"Drink.Juice","D-Arabinose","Vitamin-free",NA,2.08427527527528,NA
"Drink.Juice","D-Arabinose","2-Keto-D-gluconate",NA,4.67425825825826,NA
"Drink.Juice","D-Arabinose","Starch formation",NA,1.57352452452452,NA
"Drink.Juice","D-Arabinose","Growth at 19°C",NA,2.61105005005005,NA
"Drink.Juice","D-Arabinose","Growth at 25°C",NA,2.45477377377377,NA
"Drink.Juice","D-Arabinose","Growth at 30°C",NA,3.81898298298298,NA
"Drink.Juice","D-Arabinose","Growth at 37°C",NA,5.16464864864865,NA
"Drink.Juice","D-Ribose","Methanol",NA,0.716216216216216,NA
"Drink.Juice","D-Ribose","Ethanol",NA,4.01925825825826,NA
"Drink.Juice","D-Ribose","Glycerol",NA,4.07997997997998,NA
"Drink.Juice","D-Ribose","Erythritol",NA,1.80977377377377,NA
"Drink.Juice","D-Ribose","Ribitol",NA,3.63744144144144,NA
"Drink.Juice","D-Ribose","Galactitol",NA,0.915866866866867,NA
"Drink.Juice","D-Ribose","D-Mannitol",NA,4.01752152152152,NA
"Drink.Juice","D-Ribose","D-Glucitol",NA,3.84674274274274,NA
"Drink.Juice","D-Ribose","myo-Inositol",NA,0.896007007007007,NA
"Drink.Juice","D-Ribose","DL-Lactate",NA,3.88085585585586,NA
"Drink.Juice","D-Ribose","Succinate",NA,4.10560560560561,NA
"Drink.Juice","D-Ribose","Citrate",NA,3.86017917917918,NA
"Drink.Juice","D-Ribose","D-Gluconate",NA,4.33082682682683,NA
"Drink.Juice","D-Ribose","D-Glucosamine",NA,2.82272672672673,NA
"Drink.Juice","D-Ribose","Nitrate",NA,1.86776776776777,NA
"Drink.Juice","D-Ribose","Vitamin-free",NA,1.8317957957958,NA
"Drink.Juice","D-Ribose","2-Keto-D-gluconate",NA,4.11807707707708,NA
"Drink.Juice","D-Ribose","Starch formation",NA,1.46331931931932,NA
"Drink.Juice","D-Ribose","Growth at 19°C",NA,2.99031431431431,NA
"Drink.Juice","D-Ribose","Growth at 25°C",NA,3.00811911911912,NA
"Drink.Juice","D-Ribose","Growth at 30°C",NA,4.15134734734735,NA
"Drink.Juice","D-Ribose","Growth at 37°C",NA,4.68486086086086,NA
"Drink.Juice","Methanol","Ethanol",NA,3.01733633633634,NA
"Drink.Juice","Methanol","Glycerol",NA,2.68026426426426,NA
"Drink.Juice","Methanol","Erythritol",NA,2.53341241241241,NA
"Drink.Juice","Methanol","Ribitol",NA,3.90306706706707,NA
"Drink.Juice","Methanol","Galactitol",NA,1.4063023023023,NA
"Drink.Juice","Methanol","D-Mannitol",NA,3.53676776776777,NA
"Drink.Juice","Methanol","D-Glucitol",NA,3.27367367367367,NA
"Drink.Juice","Methanol","myo-Inositol",NA,1.18616216216216,NA
"Drink.Juice","Methanol","DL-Lactate",NA,4.23134234234234,NA
"Drink.Juice","Methanol","Succinate",NA,3.17880980980981,NA
"Drink.Juice","Methanol","Citrate",NA,4.44683083083083,NA
"Drink.Juice","Methanol","D-Gluconate",NA,4.17841441441441,NA
"Drink.Juice","Methanol","D-Glucosamine",NA,3.39915815815816,NA
"Drink.Juice","Methanol","Nitrate",NA,2.77084984984985,NA
"Drink.Juice","Methanol","Vitamin-free",NA,2.36148048048048,NA
"Drink.Juice","Methanol","2-Keto-D-gluconate",NA,4.40231331331331,NA
"Drink.Juice","Methanol","Starch formation",NA,1.85625625625626,NA
"Drink.Juice","Methanol","Growth at 19°C",NA,1.53030530530531,NA
"Drink.Juice","Methanol","Growth at 25°C",NA,1.35059459459459,NA
"Drink.Juice","Methanol","Growth at 30°C",NA,2.88815215215215,NA
"Drink.Juice","Methanol","Growth at 37°C",NA,5.21519019019019,NA
"Drink.Juice","Ethanol","Glycerol",NA,1.9195955955956,NA
"Drink.Juice","Ethanol","Erythritol",NA,0.639823823823824,NA
"Drink.Juice","Ethanol","Ribitol",NA,1.05655655655656,NA
"Drink.Juice","Ethanol","Galactitol",NA,0.400736736736737,NA
"Drink.Juice","Ethanol","D-Mannitol",NA,1.644003003003,NA
"Drink.Juice","Ethanol","D-Glucitol",NA,1.61753653653654,NA
"Drink.Juice","Ethanol","myo-Inositol",NA,0.154585585585586,NA
"Drink.Juice","Ethanol","DL-Lactate",NA,1.13052152152152,NA
"Drink.Juice","Ethanol","Succinate",NA,1.86038438438438,NA
"Drink.Juice","Ethanol","Citrate",NA,1.21532632632633,NA
"Drink.Juice","Ethanol","D-Gluconate",NA,1.95385385385385,NA
"Drink.Juice","Ethanol","D-Glucosamine",NA,0.653812812812813,NA
"Drink.Juice","Ethanol","Nitrate",NA,0.417233233233233,NA
"Drink.Juice","Ethanol","Vitamin-free",NA,0.357196196196196,NA
"Drink.Juice","Ethanol","2-Keto-D-gluconate",NA,1.45069469469469,NA
"Drink.Juice","Ethanol","Starch formation",NA,0.708947947947948,NA
"Drink.Juice","Ethanol","Growth at 19°C",NA,2.04250650650651,NA
"Drink.Juice","Ethanol","Growth at 25°C",NA,2.01679179179179,NA
"Drink.Juice","Ethanol","Growth at 30°C",NA,2.21136236236236,NA
"Drink.Juice","Ethanol","Growth at 37°C",NA,1.91274374374374,NA
"Drink.Juice","Glycerol","Erythritol",NA,0.346182182182182,NA
"Drink.Juice","Glycerol","Ribitol",NA,1.10821221221221,NA
"Drink.Juice","Glycerol","Galactitol",NA,0.176551551551552,NA
"Drink.Juice","Glycerol","D-Mannitol",NA,1.32087987987988,NA
"Drink.Juice","Glycerol","D-Glucitol",NA,1.33409309309309,NA
"Drink.Juice","Glycerol","myo-Inositol",NA,0.133444444444444,NA
"Drink.Juice","Glycerol","DL-Lactate",NA,1.0986986986987,NA
"Drink.Juice","Glycerol","Succinate",NA,1.4798958958959,NA
"Drink.Juice","Glycerol","Citrate",NA,0.976076076076076,NA
"Drink.Juice","Glycerol","D-Gluconate",NA,1.73973973973974,NA
"Drink.Juice","Glycerol","D-Glucosamine",NA,0.687838838838839,NA
"Drink.Juice","Glycerol","Nitrate",NA,0.342453453453453,NA
"Drink.Juice","Glycerol","Vitamin-free",NA,0.31107007007007,NA
"Drink.Juice","Glycerol","2-Keto-D-gluconate",NA,1.43029429429429,NA
"Drink.Juice","Glycerol","Starch formation",NA,0.651735735735736,NA
"Drink.Juice","Glycerol","Growth at 19°C",NA,1.62376776776777,NA
"Drink.Juice","Glycerol","Growth at 25°C",NA,1.64343443443443,NA
"Drink.Juice","Glycerol","Growth at 30°C",NA,1.97163563563564,NA
"Drink.Juice","Glycerol","Growth at 37°C",NA,1.64301901901902,NA
"Drink.Juice","Erythritol","Ribitol",NA,4.17117517517518,NA
"Drink.Juice","Erythritol","Galactitol",NA,1.07159059059059,NA
"Drink.Juice","Erythritol","D-Mannitol",NA,4.05737637637638,NA
"Drink.Juice","Erythritol","D-Glucitol",NA,4.03686786786787,NA
"Drink.Juice","Erythritol","myo-Inositol",NA,1.01435835835836,NA
"Drink.Juice","Erythritol","DL-Lactate",NA,3.97837837837838,NA
"Drink.Juice","Erythritol","Succinate",NA,4.14218618618619,NA
"Drink.Juice","Erythritol","Citrate",NA,4.19573173173173,NA
"Drink.Juice","Erythritol","D-Gluconate",NA,4.55054654654655,NA
"Drink.Juice","Erythritol","D-Glucosamine",NA,3.07050650650651,NA
"Drink.Juice","Erythritol","Nitrate",NA,2.42636236236236,NA
"Drink.Juice","Erythritol","Vitamin-free",NA,2.13490990990991,NA
"Drink.Juice","Erythritol","2-Keto-D-gluconate",NA,4.29463063063063,NA
"Drink.Juice","Erythritol","Starch formation",NA,1.66174074074074,NA
"Drink.Juice","Erythritol","Growth at 19°C",NA,2.55667567567568,NA
"Drink.Juice","Erythritol","Growth at 25°C",NA,2.55526626626627,NA
"Drink.Juice","Erythritol","Growth at 30°C",NA,3.47345745745746,NA
"Drink.Juice","Erythritol","Growth at 37°C",NA,4.9472032032032,NA
"Drink.Juice","Ribitol","Galactitol",NA,0.637788788788789,NA
"Drink.Juice","Ribitol","D-Mannitol",NA,3.69720820820821,NA
"Drink.Juice","Ribitol","D-Glucitol",NA,3.83126226226226,NA
"Drink.Juice","Ribitol","myo-Inositol",NA,0.441305305305305,NA
"Drink.Juice","Ribitol","DL-Lactate",NA,2.99735635635636,NA
"Drink.Juice","Ribitol","Succinate",NA,3.69689289289289,NA
"Drink.Juice","Ribitol","Citrate",NA,3.11163563563564,NA
"Drink.Juice","Ribitol","D-Gluconate",NA,3.37977977977978,NA
"Drink.Juice","Ribitol","D-Glucosamine",NA,2.05282782782783,NA
"Drink.Juice","Ribitol","Nitrate",NA,1.63718818818819,NA
"Drink.Juice","Ribitol","Vitamin-free",NA,1.34011511511512,NA
"Drink.Juice","Ribitol","2-Keto-D-gluconate",NA,3.45345245245245,NA
"Drink.Juice","Ribitol","Starch formation",NA,1.03200700700701,NA
"Drink.Juice","Ribitol","Growth at 19°C",NA,3.35933433433433,NA
"Drink.Juice","Ribitol","Growth at 25°C",NA,3.31041441441441,NA
"Drink.Juice","Ribitol","Growth at 30°C",NA,3.82810710710711,NA
"Drink.Juice","Ribitol","Growth at 37°C",NA,4.15858958958959,NA
"Drink.Juice","Galactitol","D-Mannitol",NA,3.21133533533534,NA
"Drink.Juice","Galactitol","D-Glucitol",NA,3.34707107107107,NA
"Drink.Juice","Galactitol","myo-Inositol",NA,1.05253153153153,NA
"Drink.Juice","Galactitol","DL-Lactate",NA,4.05480580580581,NA
"Drink.Juice","Galactitol","Succinate",NA,3.11867767767768,NA
"Drink.Juice","Galactitol","Citrate",NA,4.26089189189189,NA
"Drink.Juice","Galactitol","D-Gluconate",NA,4.18032432432432,NA
"Drink.Juice","Galactitol","D-Glucosamine",NA,3.21619119119119,NA
"Drink.Juice","Galactitol","Nitrate",NA,2.63054654654655,NA
"Drink.Juice","Galactitol","Vitamin-free",NA,2.15942342342342,NA
"Drink.Juice","Galactitol","2-Keto-D-gluconate",NA,4.4316956956957,NA
"Drink.Juice","Galactitol","Starch formation",NA,1.74293393393393,NA
"Drink.Juice","Galactitol","Growth at 19°C",NA,1.49421321321321,NA
"Drink.Juice","Galactitol","Growth at 25°C",NA,1.45431831831832,NA
"Drink.Juice","Galactitol","Growth at 30°C",NA,2.69345245245245,NA
"Drink.Juice","Galactitol","Growth at 37°C",NA,5.00221821821822,NA
"Drink.Juice","D-Mannitol","D-Glucitol",NA,2.28232132132132,NA
"Drink.Juice","D-Mannitol","myo-Inositol",NA,0.21642042042042,NA
"Drink.Juice","D-Mannitol","DL-Lactate",NA,2.07997997997998,NA
"Drink.Juice","D-Mannitol","Succinate",NA,2.48256156156156,NA
"Drink.Juice","D-Mannitol","Citrate",NA,1.95385385385385,NA
"Drink.Juice","D-Mannitol","D-Gluconate",NA,2.28405905905906,NA
"Drink.Juice","D-Mannitol","D-Glucosamine",NA,1.51227127127127,NA
"Drink.Juice","D-Mannitol","Nitrate",NA,0.851626626626627,NA
"Drink.Juice","D-Mannitol","Vitamin-free",NA,0.658558558558559,NA
"Drink.Juice","D-Mannitol","2-Keto-D-gluconate",NA,1.7267017017017,NA
"Drink.Juice","D-Mannitol","Starch formation",NA,0.769693693693694,NA
"Drink.Juice","D-Mannitol","Growth at 19°C",NA,2.45473873873874,NA
"Drink.Juice","D-Mannitol","Growth at 25°C",NA,2.49977877877878,NA
"Drink.Juice","D-Mannitol","Growth at 30°C",NA,2.90162062062062,NA
"Drink.Juice","D-Mannitol","Growth at 37°C",NA,2.94293393393393,NA
"Drink.Juice","D-Glucitol","myo-Inositol",NA,0.246405405405405,NA
"Drink.Juice","D-Glucitol","DL-Lactate",NA,2.00728328328328,NA
"Drink.Juice","D-Glucitol","Succinate",NA,2.70654254254254,NA
"Drink.Juice","D-Glucitol","Citrate",NA,2.01136236236236,NA
"Drink.Juice","D-Glucitol","D-Gluconate",NA,2.18634534534535,NA
"Drink.Juice","D-Glucitol","D-Glucosamine",NA,1.55265265265265,NA
"Drink.Juice","D-Glucitol","Nitrate",NA,0.909065065065065,NA
"Drink.Juice","D-Glucitol","Vitamin-free",NA,0.70438038038038,NA
"Drink.Juice","D-Glucitol","2-Keto-D-gluconate",NA,2.01588688688689,NA
"Drink.Juice","D-Glucitol","Starch formation",NA,0.771746746746747,NA
"Drink.Juice","D-Glucitol","Growth at 19°C",NA,2.45385285285285,NA
"Drink.Juice","D-Glucitol","Growth at 25°C",NA,2.47996396396396,NA
"Drink.Juice","D-Glucitol","Growth at 30°C",NA,2.8881991991992,NA
"Drink.Juice","D-Glucitol","Growth at 37°C",NA,2.77874274274274,NA
"Drink.Juice","myo-Inositol","DL-Lactate",NA,4.08337937937938,NA
"Drink.Juice","myo-Inositol","Succinate",NA,3.1594954954955,NA
"Drink.Juice","myo-Inositol","Citrate",NA,4.46454054054054,NA
"Drink.Juice","myo-Inositol","D-Gluconate",NA,4.37020920920921,NA
"Drink.Juice","myo-Inositol","D-Glucosamine",NA,3.20664564564565,NA
"Drink.Juice","myo-Inositol","Nitrate",NA,2.58868468468468,NA
"Drink.Juice","myo-Inositol","Vitamin-free",NA,2.23454554554555,NA
"Drink.Juice","myo-Inositol","2-Keto-D-gluconate",NA,4.4487047047047,NA
"Drink.Juice","myo-Inositol","Starch formation",NA,1.81919419419419,NA
"Drink.Juice","myo-Inositol","Growth at 19°C",NA,1.25688788788789,NA
"Drink.Juice","myo-Inositol","Growth at 25°C",NA,1.20510510510511,NA
"Drink.Juice","myo-Inositol","Growth at 30°C",NA,2.70970870870871,NA
"Drink.Juice","myo-Inositol","Growth at 37°C",NA,5.30107607607608,NA
"Drink.Juice","DL-Lactate","Succinate",NA,4.65261161161161,NA
"Drink.Juice","DL-Lactate","Citrate",NA,3.70680680680681,NA
"Drink.Juice","DL-Lactate","D-Gluconate",NA,4.47647247247247,NA
"Drink.Juice","DL-Lactate","D-Glucosamine",NA,2.40396796796797,NA
"Drink.Juice","DL-Lactate","Nitrate",NA,1.90878778778779,NA
"Drink.Juice","DL-Lactate","Vitamin-free",NA,1.462998998999,NA
"Drink.Juice","DL-Lactate","2-Keto-D-gluconate",NA,3.95391791791792,NA
"Drink.Juice","DL-Lactate","Starch formation",NA,1.26564064064064,NA
"Drink.Juice","DL-Lactate","Growth at 19°C",NA,3.86121721721722,NA
"Drink.Juice","DL-Lactate","Growth at 25°C",NA,4.03641141141141,NA
"Drink.Juice","DL-Lactate","Growth at 30°C",NA,4.83634034034034,NA
"Drink.Juice","DL-Lactate","Growth at 37°C",NA,4.51522622622623,NA
"Drink.Juice","Succinate","Citrate",NA,1.43180680680681,NA
"Drink.Juice","Succinate","D-Gluconate",NA,2.08840740740741,NA
"Drink.Juice","Succinate","D-Glucosamine",NA,0.979610610610611,NA
"Drink.Juice","Succinate","Nitrate",NA,0.676651651651652,NA
"Drink.Juice","Succinate","Vitamin-free",NA,0.482481481481481,NA
"Drink.Juice","Succinate","2-Keto-D-gluconate",NA,1.85517917917918,NA
"Drink.Juice","Succinate","Starch formation",NA,0.716907907907908,NA
"Drink.Juice","Succinate","Growth at 19°C",NA,2.35437037037037,NA
"Drink.Juice","Succinate","Growth at 25°C",NA,2.39455355355355,NA
"Drink.Juice","Succinate","Growth at 30°C",NA,2.59156656656657,NA
"Drink.Juice","Succinate","Growth at 37°C",NA,2.48635735735736,NA
"Drink.Juice","Citrate","D-Gluconate",NA,3.73413413413413,NA
"Drink.Juice","Citrate","D-Glucosamine",NA,2.25175175175175,NA
"Drink.Juice","Citrate","Nitrate",NA,1.59061461461461,NA
"Drink.Juice","Citrate","Vitamin-free",NA,1.4272022022022,NA
"Drink.Juice","Citrate","2-Keto-D-gluconate",NA,3.785001001001,NA
"Drink.Juice","Citrate","Starch formation",NA,1.10223823823824,NA
"Drink.Juice","Citrate","Growth at 19°C",NA,4.11591991991992,NA
"Drink.Juice","Citrate","Growth at 25°C",NA,4.09605505505506,NA
"Drink.Juice","Citrate","Growth at 30°C",NA,4.71691591591592,NA
"Drink.Juice","Citrate","Growth at 37°C",NA,4.13888988988989,NA
"Drink.Juice","D-Gluconate","D-Glucosamine",NA,2.1201961961962,NA
"Drink.Juice","D-Gluconate","Nitrate",NA,1.42813213213213,NA
"Drink.Juice","D-Gluconate","Vitamin-free",NA,1.04847247247247,NA
"Drink.Juice","D-Gluconate","2-Keto-D-gluconate",NA,2.80052452452452,NA
"Drink.Juice","D-Gluconate","Starch formation",NA,0.896527527527528,NA
"Drink.Juice","D-Gluconate","Growth at 19°C",NA,3.73370870870871,NA
"Drink.Juice","D-Gluconate","Growth at 25°C",NA,3.88828828828829,NA
"Drink.Juice","D-Gluconate","Growth at 30°C",NA,4.25217117117117,NA
"Drink.Juice","D-Gluconate","Growth at 37°C",NA,3.58118118118118,NA
"Drink.Juice","D-Glucosamine","Nitrate",NA,2.06488088088088,NA
"Drink.Juice","D-Glucosamine","Vitamin-free",NA,1.76591691691692,NA
"Drink.Juice","D-Glucosamine","2-Keto-D-gluconate",NA,3.99036536536537,NA
"Drink.Juice","D-Glucosamine","Starch formation",NA,1.42025125125125,NA
"Drink.Juice","D-Glucosamine","Growth at 19°C",NA,3.18656156156156,NA
"Drink.Juice","D-Glucosamine","Growth at 25°C",NA,3.1306016016016,NA
"Drink.Juice","D-Glucosamine","Growth at 30°C",NA,4.21929029029029,NA
"Drink.Juice","D-Glucosamine","Growth at 37°C",NA,4.74852352352352,NA
"Drink.Juice","Nitrate","Vitamin-free",NA,2.10562462462462,NA
"Drink.Juice","Nitrate","2-Keto-D-gluconate",NA,4.47562662662663,NA
"Drink.Juice","Nitrate","Starch formation",NA,1.67192792792793,NA
"Drink.Juice","Nitrate","Growth at 19°C",NA,2.88185685685686,NA
"Drink.Juice","Nitrate","Growth at 25°C",NA,3.02650550550551,NA
"Drink.Juice","Nitrate","Growth at 30°C",NA,4.23391291291291,NA
"Drink.Juice","Nitrate","Growth at 37°C",NA,5.02692692692693,NA
"Drink.Juice","Vitamin-free","2-Keto-D-gluconate",NA,5.01457357357357,NA
"Drink.Juice","Vitamin-free","Starch formation",NA,1.83310910910911,NA
"Drink.Juice","Vitamin-free","Growth at 19°C",NA,2.6186026026026,NA
"Drink.Juice","Vitamin-free","Growth at 25°C",NA,2.55178278278278,NA
