"Isolation","Trait_A","Trait_B","Mean_NN","SD_NN","Var_NN"
"Silage","myo-Inositol","Growth at 19°C",NA,0.0176936936936937,NA
"Silage","myo-Inositol","Growth at 25°C",NA,0.0215375375375375,NA
"Silage","myo-Inositol","Growth at 30°C",NA,0.292948948948949,NA
"Silage","myo-Inositol","Growth at 37°C",NA,0.894085085085085,NA
"Silage","DL-Lactate","Succinate",NA,0.284059059059059,NA
"Silage","DL-Lactate","Citrate",NA,0.895734734734735,NA
"Silage","DL-Lactate","D-Gluconate",NA,0.709684684684685,NA
"Silage","DL-Lactate","D-Glucosamine",NA,0.72132032032032,NA
"Silage","DL-Lactate","Nitrate",NA,1.0227977977978,NA
"Silage","DL-Lactate","Vitamin-free",NA,1.09182782782783,NA
"Silage","DL-Lactate","2-Keto-D-gluconate",NA,0.886005005005005,NA
"Silage","DL-Lactate","Starch formation",NA,1.47195095095095,NA
"Silage","DL-Lactate","Growth at 19°C",NA,0.0108898898898899,NA
"Silage","DL-Lactate","Growth at 25°C",NA,0.0128438438438438,NA
"Silage","DL-Lactate","Growth at 30°C",NA,0.222398398398398,NA
"Silage","DL-Lactate","Growth at 37°C",NA,1.0596036036036,NA
"Silage","Succinate","Citrate",NA,0.451795795795796,NA
"Silage","Succinate","D-Gluconate",NA,0.260731731731732,NA
"Silage","Succinate","D-Glucosamine",NA,0.43386986986987,NA
"Silage","Succinate","Nitrate",NA,0.483439439439439,NA
"Silage","Succinate","Vitamin-free",NA,0.470245245245245,NA
"Silage","Succinate","2-Keto-D-gluconate",NA,0.390165165165165,NA
"Silage","Succinate","Starch formation",NA,0.485356356356356,NA
"Silage","Succinate","Growth at 19°C",NA,0.001997997997998,NA
"Silage","Succinate","Growth at 25°C",NA,0.001997997997998,NA
"Silage","Succinate","Growth at 30°C",NA,0.0413603603603604,NA
"Silage","Succinate","Growth at 37°C",NA,0.309748748748749,NA
"Silage","Citrate","D-Gluconate",NA,0.656972972972973,NA
"Silage","Citrate","D-Glucosamine",NA,0.919590590590591,NA
"Silage","Citrate","Nitrate",NA,0.778537537537538,NA
"Silage","Citrate","Vitamin-free",NA,0.925821821821822,NA
"Silage","Citrate","2-Keto-D-gluconate",NA,0.794745745745746,NA
"Silage","Citrate","Starch formation",NA,0.877252252252252,NA
"Silage","Citrate","Growth at 19°C",NA,0.0128438438438438,NA
"Silage","Citrate","Growth at 25°C",NA,0.0196196196196196,NA
"Silage","Citrate","Growth at 30°C",NA,0.224720720720721,NA
"Silage","Citrate","Growth at 37°C",NA,0.8094004004004,NA
"Silage","D-Gluconate","D-Glucosamine",NA,0.69413013013013,NA
"Silage","D-Gluconate","Nitrate",NA,0.557388388388388,NA
"Silage","D-Gluconate","Vitamin-free",NA,0.796627627627628,NA
"Silage","D-Gluconate","2-Keto-D-gluconate",NA,0.695670670670671,NA
"Silage","D-Gluconate","Starch formation",NA,0.57967967967968,NA
"Silage","D-Gluconate","Growth at 19°C",NA,0.0118678678678679,NA
"Silage","D-Gluconate","Growth at 25°C",NA,0.0128438438438438,NA
"Silage","D-Gluconate","Growth at 30°C",NA,0.155914914914915,NA
"Silage","D-Gluconate","Growth at 37°C",NA,0.576832832832833,NA
"Silage","D-Glucosamine","Nitrate",NA,0.716716716716717,NA
"Silage","D-Glucosamine","Vitamin-free",NA,0.672876876876877,NA
"Silage","D-Glucosamine","2-Keto-D-gluconate",NA,0.885009009009009,NA
"Silage","D-Glucosamine","Starch formation",NA,0.93445045045045,NA
"Silage","D-Glucosamine","Growth at 19°C",NA,0.0138178178178178,NA
"Silage","D-Glucosamine","Growth at 25°C",NA,0.0157597597597598,NA
"Silage","D-Glucosamine","Growth at 30°C",NA,0.208032032032032,NA
"Silage","D-Glucosamine","Growth at 37°C",NA,0.922201201201201,NA
"Silage","Nitrate","Vitamin-free",NA,0.741772772772773,NA
"Silage","Nitrate","2-Keto-D-gluconate",NA,0.743287287287287,NA
"Silage","Nitrate","Starch formation",NA,0.89583983983984,NA
"Silage","Nitrate","Growth at 19°C",NA,0.0167277277277277,NA
"Silage","Nitrate","Growth at 25°C",NA,0.0205795795795796,NA
"Silage","Nitrate","Growth at 30°C",NA,0.259603603603604,NA
"Silage","Nitrate","Growth at 37°C",NA,0.884923923923924,NA
"Silage","Vitamin-free","2-Keto-D-gluconate",NA,0.934373373373373,NA
"Silage","Vitamin-free","Starch formation",NA,1.10334234234234,NA
"Silage","Vitamin-free","Growth at 19°C",NA,0.0176936936936937,NA
"Silage","Vitamin-free","Growth at 25°C",NA,0.0147897897897898,NA
"Silage","Vitamin-free","Growth at 30°C",NA,0.249605605605606,NA
"Silage","Vitamin-free","Growth at 37°C",NA,1.11239139139139,NA
"Silage","2-Keto-D-gluconate","Starch formation",NA,0.969968968968969,NA
"Silage","2-Keto-D-gluconate","Growth at 19°C",NA,0.00695795795795796,NA
"Silage","2-Keto-D-gluconate","Growth at 25°C",NA,0.0118678678678679,NA
"Silage","2-Keto-D-gluconate","Growth at 30°C",NA,0.165276276276276,NA
"Silage","2-Keto-D-gluconate","Growth at 37°C",NA,0.762362362362362,NA
"Silage","Starch formation","Growth at 19°C",NA,0.0157597597597598,NA
"Silage","Starch formation","Growth at 25°C",NA,0.0167277277277277,NA
"Silage","Starch formation","Growth at 30°C",NA,0.252428428428428,NA
"Silage","Starch formation","Growth at 37°C",NA,0.855571571571572,NA
"Silage","Growth at 19°C","Growth at 25°C",NA,0.001,NA
"Silage","Growth at 19°C","Growth at 30°C",NA,0,NA
"Silage","Growth at 19°C","Growth at 37°C",NA,0.00990990990990991,NA
"Silage","Growth at 25°C","Growth at 30°C",NA,0.001,NA
"Silage","Growth at 25°C","Growth at 37°C",NA,0.00794394394394394,NA
"Silage","Growth at 30°C","Growth at 37°C",NA,0.159259259259259,NA
"Dairy","Glucose_F","Galactose_F",NA,1.32042042042042,NA
"Dairy","Glucose_F","Sucrose_F",NA,1.5218008008008,NA
"Dairy","Glucose_F","Maltose_F",NA,1.7172012012012,NA
"Dairy","Glucose_F","Lactose_F",NA,1.82697797797798,NA
"Dairy","Glucose_F","Raffinose_F",NA,1.49947447447447,NA
"Dairy","Glucose_F","Trehalose_F",NA,1.67665165165165,NA
"Dairy","Glucose_F","Glucose",NA,0,NA
"Dairy","Glucose_F","Inulin",NA,1.71001401401401,NA
"Dairy","Glucose_F","Sucrose",NA,1.21032632632633,NA
"Dairy","Glucose_F","Raffinose",NA,1.45672072072072,NA
"Dairy","Glucose_F","Melibiose",NA,1.77575075075075,NA
"Dairy","Glucose_F","Galactose",NA,0.705784784784785,NA
"Dairy","Glucose_F","Lactose",NA,1.69006506506507,NA
"Dairy","Glucose_F","Trehalose",NA,1.21297197197197,NA
"Dairy","Glucose_F","Maltose",NA,1.64336236236236,NA
"Dairy","Glucose_F","Melezitose",NA,1.65497897897898,NA
"Dairy","Glucose_F","Methyl-?-D-glucoside",NA,1.66765865865866,NA
"Dairy","Glucose_F","Soluble Starch",NA,1.81381381381381,NA
"Dairy","Glucose_F","Cellobiose",NA,1.52115215215215,NA
"Dairy","Glucose_F","Salicin",NA,1.57044944944945,NA
"Dairy","Glucose_F","L-Sorbose",NA,1.25412512512513,NA
"Dairy","Glucose_F","L-Rhamnose",NA,1.75551151151151,NA
"Dairy","Glucose_F","D-Xylose",NA,0.939563563563564,NA
"Dairy","Glucose_F","L-Arabinose",NA,1.73981081081081,NA
"Dairy","Glucose_F","D-Arabinose",NA,1.72496396396396,NA
"Dairy","Glucose_F","D-Ribose",NA,1.54198598598599,NA
"Dairy","Glucose_F","Methanol",NA,2.03525125125125,NA
"Dairy","Glucose_F","Ethanol",NA,0.657616616616617,NA
"Dairy","Glucose_F","Glycerol",NA,0.351710710710711,NA
"Dairy","Glucose_F","Erythritol",NA,1.74848448448448,NA
"Dairy","Glucose_F","Ribitol",NA,1.26939339339339,NA
"Dairy","Glucose_F","Galactitol",NA,1.78342742742743,NA
"Dairy","Glucose_F","D-Mannitol",NA,0.972056056056056,NA
"Dairy","Glucose_F","D-Glucitol",NA,0.804923923923924,NA
"Dairy","Glucose_F","myo-Inositol",NA,1.79308908908909,NA
"Dairy","Glucose_F","DL-Lactate",NA,1.22985385385385,NA
"Dairy","Glucose_F","Succinate",NA,0.376351351351351,NA
"Dairy","Glucose_F","Citrate",NA,0.983379379379379,NA
"Dairy","Glucose_F","D-Gluconate",NA,1.22632632632633,NA
"Dairy","Glucose_F","D-Glucosamine",NA,1.66130530530531,NA
"Dairy","Glucose_F","Nitrate",NA,1.72688588588589,NA
"Dairy","Glucose_F","Vitamin-free",NA,1.6256006006006,NA
"Dairy","Glucose_F","2-Keto-D-gluconate",NA,1.65660760760761,NA
"Dairy","Glucose_F","Starch formation",NA,1.76253753753754,NA
"Dairy","Glucose_F","Growth at 19°C",NA,0.0138178178178178,NA
"Dairy","Glucose_F","Growth at 25°C",NA,0.0196196196196196,NA
"Dairy","Glucose_F","Growth at 30°C",NA,0.372747747747748,NA
"Dairy","Glucose_F","Growth at 37°C",NA,1.25168268268268,NA
"Dairy","Galactose_F","Sucrose_F",NA,2.13353753753754,NA
"Dairy","Galactose_F","Maltose_F",NA,1.96473973973974,NA
"Dairy","Galactose_F","Lactose_F",NA,1.88496896896897,NA
"Dairy","Galactose_F","Raffinose_F",NA,1.99943043043043,NA
"Dairy","Galactose_F","Trehalose_F",NA,1.92388288288288,NA
"Dairy","Galactose_F","Glucose",NA,0,NA
"Dairy","Galactose_F","Inulin",NA,1.80494094094094,NA
"Dairy","Galactose_F","Sucrose",NA,1.78298198198198,NA
"Dairy","Galactose_F","Raffinose",NA,1.86161761761762,NA
"Dairy","Galactose_F","Melibiose",NA,2.07774174174174,NA
"Dairy","Galactose_F","Galactose",NA,1.29129129129129,NA
"Dairy","Galactose_F","Lactose",NA,1.67542642642643,NA
"Dairy","Galactose_F","Trehalose",NA,1.56535635635636,NA
"Dairy","Galactose_F","Maltose",NA,2.11808208208208,NA
"Dairy","Galactose_F","Melezitose",NA,2.01577177177177,NA
"Dairy","Galactose_F","Methyl-?-D-glucoside",NA,1.89545445445445,NA
"Dairy","Galactose_F","Soluble Starch",NA,2.07671271271271,NA
"Dairy","Galactose_F","Cellobiose",NA,2.2881991991992,NA
"Dairy","Galactose_F","Salicin",NA,2.31311211211211,NA
"Dairy","Galactose_F","L-Sorbose",NA,1.81441341341341,NA
"Dairy","Galactose_F","L-Rhamnose",NA,2.06556956956957,NA
"Dairy","Galactose_F","D-Xylose",NA,1.82021921921922,NA
"Dairy","Galactose_F","L-Arabinose",NA,1.97107107107107,NA
"Dairy","Galactose_F","D-Arabinose",NA,1.99445845845846,NA
"Dairy","Galactose_F","D-Ribose",NA,2.05906306306306,NA
"Dairy","Galactose_F","Methanol",NA,2.51282382382382,NA
"Dairy","Galactose_F","Ethanol",NA,0.881597597597598,NA
"Dairy","Galactose_F","Glycerol",NA,0.649624624624625,NA
"Dairy","Galactose_F","Erythritol",NA,2.29553953953954,NA
"Dairy","Galactose_F","Ribitol",NA,1.84618218218218,NA
"Dairy","Galactose_F","Galactitol",NA,2.03362962962963,NA
"Dairy","Galactose_F","D-Mannitol",NA,1.36726726726727,NA
"Dairy","Galactose_F","D-Glucitol",NA,1.3216966966967,NA
"Dairy","Galactose_F","myo-Inositol",NA,2.02526426426426,NA
"Dairy","Galactose_F","DL-Lactate",NA,2.11034934934935,NA
"Dairy","Galactose_F","Succinate",NA,0.866766766766767,NA
"Dairy","Galactose_F","Citrate",NA,1.78573673673674,NA
"Dairy","Galactose_F","D-Gluconate",NA,1.91181181181181,NA
"Dairy","Galactose_F","D-Glucosamine",NA,2.29419419419419,NA
"Dairy","Galactose_F","Nitrate",NA,2.45563963963964,NA
"Dairy","Galactose_F","Vitamin-free",NA,1.93270770770771,NA
"Dairy","Galactose_F","2-Keto-D-gluconate",NA,2.3433993993994,NA
"Dairy","Galactose_F","Starch formation",NA,2.06504004004004,NA
"Dairy","Galactose_F","Growth at 19°C",NA,0.031007007007007,NA
"Dairy","Galactose_F","Growth at 25°C",NA,0.0356666666666667,NA
"Dairy","Galactose_F","Growth at 30°C",NA,0.669165165165165,NA
"Dairy","Galactose_F","Growth at 37°C",NA,2.05765765765766,NA
"Dairy","Sucrose_F","Maltose_F",NA,1.68932832832833,NA
"Dairy","Sucrose_F","Lactose_F",NA,1.70905305305305,NA
"Dairy","Sucrose_F","Raffinose_F",NA,1.51842942942943,NA
"Dairy","Sucrose_F","Trehalose_F",NA,1.58244644644645,NA
"Dairy","Sucrose_F","Glucose",NA,0,NA
"Dairy","Sucrose_F","Inulin",NA,1.51935035035035,NA
"Dairy","Sucrose_F","Sucrose",NA,1.37014514514515,NA
"Dairy","Sucrose_F","Raffinose",NA,1.57813413413413,NA
"Dairy","Sucrose_F","Melibiose",NA,1.89070670670671,NA
"Dairy","Sucrose_F","Galactose",NA,1.54147747747748,NA
"Dairy","Sucrose_F","Lactose",NA,1.6065025025025,NA
"Dairy","Sucrose_F","Trehalose",NA,1.68375975975976,NA
"Dairy","Sucrose_F","Maltose",NA,1.88031931931932,NA
"Dairy","Sucrose_F","Melezitose",NA,1.89161561561562,NA
"Dairy","Sucrose_F","Methyl-?-D-glucoside",NA,1.79252852852853,NA
"Dairy","Sucrose_F","Soluble Starch",NA,1.86026026026026,NA
"Dairy","Sucrose_F","Cellobiose",NA,2.1511021021021,NA
"Dairy","Sucrose_F","Salicin",NA,2.04684584584585,NA
"Dairy","Sucrose_F","L-Sorbose",NA,2.15852252252252,NA
"Dairy","Sucrose_F","L-Rhamnose",NA,2.00927327327327,NA
"Dairy","Sucrose_F","D-Xylose",NA,1.74653753753754,NA
"Dairy","Sucrose_F","L-Arabinose",NA,1.83475875875876,NA
"Dairy","Sucrose_F","D-Arabinose",NA,1.9394984984985,NA
"Dairy","Sucrose_F","D-Ribose",NA,2.3449039039039,NA
"Dairy","Sucrose_F","Methanol",NA,2.26281381381381,NA
"Dairy","Sucrose_F","Ethanol",NA,1.04682282282282,NA
"Dairy","Sucrose_F","Glycerol",NA,0.699674674674675,NA
"Dairy","Sucrose_F","Erythritol",NA,2.10994894894895,NA
"Dairy","Sucrose_F","Ribitol",NA,1.70362262262262,NA
"Dairy","Sucrose_F","Galactitol",NA,1.83278878878879,NA
"Dairy","Sucrose_F","D-Mannitol",NA,1.39467067067067,NA
"Dairy","Sucrose_F","D-Glucitol",NA,1.24332232232232,NA
"Dairy","Sucrose_F","myo-Inositol",NA,1.81559159159159,NA
"Dairy","Sucrose_F","DL-Lactate",NA,2.46922822822823,NA
"Dairy","Sucrose_F","Succinate",NA,1.09363763763764,NA
"Dairy","Sucrose_F","Citrate",NA,1.82814714714715,NA
"Dairy","Sucrose_F","D-Gluconate",NA,2.00756656656657,NA
"Dairy","Sucrose_F","D-Glucosamine",NA,2.18754654654655,NA
"Dairy","Sucrose_F","Nitrate",NA,1.80331931931932,NA
"Dairy","Sucrose_F","Vitamin-free",NA,2.07631231231231,NA
"Dairy","Sucrose_F","2-Keto-D-gluconate",NA,2.17737637637638,NA
"Dairy","Sucrose_F","Starch formation",NA,2.227002002002,NA
"Dairy","Sucrose_F","Growth at 19°C",NA,0.0319429429429429,NA
"Dairy","Sucrose_F","Growth at 25°C",NA,0.0466456456456456,NA
"Dairy","Sucrose_F","Growth at 30°C",NA,0.751990990990991,NA
"Dairy","Sucrose_F","Growth at 37°C",NA,2.54458858858859,NA
"Dairy","Maltose_F","Lactose_F",NA,1.08252152152152,NA
"Dairy","Maltose_F","Raffinose_F",NA,1.51882982982983,NA
"Dairy","Maltose_F","Trehalose_F",NA,1.35570670670671,NA
"Dairy","Maltose_F","Glucose",NA,0,NA
"Dairy","Maltose_F","Inulin",NA,0.953289289289289,NA
"Dairy","Maltose_F","Sucrose",NA,1.6284994994995,NA
"Dairy","Maltose_F","Raffinose",NA,1.5283033033033,NA
"Dairy","Maltose_F","Melibiose",NA,1.06737137137137,NA
"Dairy","Maltose_F","Galactose",NA,1.54045945945946,NA
"Dairy","Maltose_F","Lactose",NA,1.06797897897898,NA
"Dairy","Maltose_F","Trehalose",NA,1.68491591591592,NA
"Dairy","Maltose_F","Maltose",NA,1.54168568568569,NA
"Dairy","Maltose_F","Melezitose",NA,1.57228328328328,NA
"Dairy","Maltose_F","Methyl-?-D-glucoside",NA,1.35943543543544,NA
"Dairy","Maltose_F","Soluble Starch",NA,1.35747647647648,NA
"Dairy","Maltose_F","Cellobiose",NA,1.92582582582583,NA
"Dairy","Maltose_F","Salicin",NA,1.7324964964965,NA
"Dairy","Maltose_F","L-Sorbose",NA,1.97390990990991,NA
"Dairy","Maltose_F","L-Rhamnose",NA,1.24008408408408,NA
"Dairy","Maltose_F","D-Xylose",NA,1.42448048048048,NA
"Dairy","Maltose_F","L-Arabinose",NA,1.41677277277277,NA
"Dairy","Maltose_F","D-Arabinose",NA,1.32235335335335,NA
"Dairy","Maltose_F","D-Ribose",NA,1.96807907907908,NA
"Dairy","Maltose_F","Methanol",NA,1.43440940940941,NA
"Dairy","Maltose_F","Ethanol",NA,1.04908808808809,NA
"Dairy","Maltose_F","Glycerol",NA,0.664664664664665,NA
"Dairy","Maltose_F","Erythritol",NA,1.67085485485485,NA
"Dairy","Maltose_F","Ribitol",NA,1.64752652652653,NA
"Dairy","Maltose_F","Galactitol",NA,1.01668768768769,NA
"Dairy","Maltose_F","D-Mannitol",NA,1.30504904904905,NA
"Dairy","Maltose_F","D-Glucitol",NA,1.25312412412412,NA
"Dairy","Maltose_F","myo-Inositol",NA,1.09386886886887,NA
"Dairy","Maltose_F","DL-Lactate",NA,2.13764164164164,NA
"Dairy","Maltose_F","Succinate",NA,0.861705705705706,NA
"Dairy","Maltose_F","Citrate",NA,1.55662762762763,NA
"Dairy","Maltose_F","D-Gluconate",NA,1.72614214214214,NA
"Dairy","Maltose_F","D-Glucosamine",NA,1.6193953953954,NA
"Dairy","Maltose_F","Nitrate",NA,1.48860760760761,NA
"Dairy","Maltose_F","Vitamin-free",NA,1.35942342342342,NA
"Dairy","Maltose_F","2-Keto-D-gluconate",NA,1.79507407407407,NA
"Dairy","Maltose_F","Starch formation",NA,1.85776876876877,NA
"Dairy","Maltose_F","Growth at 19°C",NA,0.04502002002002,NA
"Dairy","Maltose_F","Growth at 25°C",NA,0.0564564564564565,NA
"Dairy","Maltose_F","Growth at 30°C",NA,0.91561961961962,NA
"Dairy","Maltose_F","Growth at 37°C",NA,2.18496896896897,NA
"Dairy","Lactose_F","Raffinose_F",NA,1.52592592592593,NA
"Dairy","Lactose_F","Trehalose_F",NA,1.49741641641642,NA
"Dairy","Lactose_F","Glucose",NA,0,NA
"Dairy","Lactose_F","Inulin",NA,1.07119019019019,NA
"Dairy","Lactose_F","Sucrose",NA,1.66580980980981,NA
"Dairy","Lactose_F","Raffinose",NA,1.57147147147147,NA
"Dairy","Lactose_F","Melibiose",NA,0.812483483483484,NA
"Dairy","Lactose_F","Galactose",NA,1.68462862862863,NA
"Dairy","Lactose_F","Lactose",NA,0.900011011011011,NA
"Dairy","Lactose_F","Trehalose",NA,1.66773173173173,NA
"Dairy","Lactose_F","Maltose",NA,1.532003003003,NA
"Dairy","Lactose_F","Melezitose",NA,1.41447047047047,NA
"Dairy","Lactose_F","Methyl-?-D-glucoside",NA,1.44467567567568,NA
"Dairy","Lactose_F","Soluble Starch",NA,1.21535935935936,NA
"Dairy","Lactose_F","Cellobiose",NA,1.96928028028028,NA
"Dairy","Lactose_F","Salicin",NA,1.90946846846847,NA
"Dairy","Lactose_F","L-Sorbose",NA,2.04059159159159,NA
"Dairy","Lactose_F","L-Rhamnose",NA,1.05815815815816,NA
"Dairy","Lactose_F","D-Xylose",NA,1.68692592592593,NA
"Dairy","Lactose_F","L-Arabinose",NA,1.17313713713714,NA
"Dairy","Lactose_F","D-Arabinose",NA,1.33092692692693,NA
"Dairy","Lactose_F","D-Ribose",NA,2.08886386386386,NA
"Dairy","Lactose_F","Methanol",NA,1.22454854854855,NA
"Dairy","Lactose_F","Ethanol",NA,1.0924034034034,NA
"Dairy","Lactose_F","Glycerol",NA,0.693009009009009,NA
"Dairy","Lactose_F","Erythritol",NA,1.53088688688689,NA
"Dairy","Lactose_F","Ribitol",NA,1.57924324324324,NA
"Dairy","Lactose_F","Galactitol",NA,0.76473973973974,NA
"Dairy","Lactose_F","D-Mannitol",NA,1.30097197197197,NA
"Dairy","Lactose_F","D-Glucitol",NA,1.2474034034034,NA
"Dairy","Lactose_F","myo-Inositol",NA,0.759235235235235,NA
"Dairy","Lactose_F","DL-Lactate",NA,2.36239339339339,NA
"Dairy","Lactose_F","Succinate",NA,1.07659259259259,NA
"Dairy","Lactose_F","Citrate",NA,1.83237637637638,NA
"Dairy","Lactose_F","D-Gluconate",NA,2.12114514514515,NA
"Dairy","Lactose_F","D-Glucosamine",NA,1.52829229229229,NA
"Dairy","Lactose_F","Nitrate",NA,1.65767367367367,NA
"Dairy","Lactose_F","Vitamin-free",NA,1.62528928928929,NA
"Dairy","Lactose_F","2-Keto-D-gluconate",NA,2.10562162162162,NA
"Dairy","Lactose_F","Starch formation",NA,1.82204604604605,NA
"Dairy","Lactose_F","Growth at 19°C",NA,0.0468378378378378,NA
"Dairy","Lactose_F","Growth at 25°C",NA,0.0582142142142142,NA
"Dairy","Lactose_F","Growth at 30°C",NA,0.975199199199199,NA
"Dairy","Lactose_F","Growth at 37°C",NA,2.60536936936937,NA
"Dairy","Raffinose_F","Trehalose_F",NA,1.53649249249249,NA
"Dairy","Raffinose_F","Glucose",NA,0,NA
"Dairy","Raffinose_F","Inulin",NA,1.32692692692693,NA
"Dairy","Raffinose_F","Sucrose",NA,1.33523523523524,NA
"Dairy","Raffinose_F","Raffinose",NA,1.20512412412412,NA
"Dairy","Raffinose_F","Melibiose",NA,1.64162562562563,NA
"Dairy","Raffinose_F","Galactose",NA,1.69209209209209,NA
"Dairy","Raffinose_F","Lactose",NA,1.5055045045045,NA
"Dairy","Raffinose_F","Trehalose",NA,1.79259159159159,NA
"Dairy","Raffinose_F","Maltose",NA,1.71618718718719,NA
"Dairy","Raffinose_F","Melezitose",NA,1.62682282282282,NA
"Dairy","Raffinose_F","Methyl-?-D-glucoside",NA,1.67166266266266,NA
"Dairy","Raffinose_F","Soluble Starch",NA,1.77867467467467,NA
"Dairy","Raffinose_F","Cellobiose",NA,1.9035035035035,NA
"Dairy","Raffinose_F","Salicin",NA,2.05577477477477,NA
"Dairy","Raffinose_F","L-Sorbose",NA,1.97479079079079,NA
"Dairy","Raffinose_F","L-Rhamnose",NA,1.66537637637638,NA
"Dairy","Raffinose_F","D-Xylose",NA,1.57906306306306,NA
"Dairy","Raffinose_F","L-Arabinose",NA,1.67606706706707,NA
"Dairy","Raffinose_F","D-Arabinose",NA,1.68719119119119,NA
"Dairy","Raffinose_F","D-Ribose",NA,1.83215115115115,NA
"Dairy","Raffinose_F","Methanol",NA,2.21302902902903,NA
"Dairy","Raffinose_F","Ethanol",NA,1.13903903903904,NA
"Dairy","Raffinose_F","Glycerol",NA,0.712996996996997,NA
"Dairy","Raffinose_F","Erythritol",NA,2.14327927927928,NA
"Dairy","Raffinose_F","Ribitol",NA,1.77971571571572,NA
"Dairy","Raffinose_F","Galactitol",NA,1.63991891891892,NA
"Dairy","Raffinose_F","D-Mannitol",NA,1.2637027027027,NA
"Dairy","Raffinose_F","D-Glucitol",NA,1.24120520520521,NA
"Dairy","Raffinose_F","myo-Inositol",NA,1.73828928928929,NA
"Dairy","Raffinose_F","DL-Lactate",NA,2.32416016016016,NA
"Dairy","Raffinose_F","Succinate",NA,1.09461061061061,NA
"Dairy","Raffinose_F","Citrate",NA,1.63727627627628,NA
"Dairy","Raffinose_F","D-Gluconate",NA,1.80847947947948,NA
"Dairy","Raffinose_F","D-Glucosamine",NA,2.09256356356356,NA
"Dairy","Raffinose_F","Nitrate",NA,1.73652052052052,NA
"Dairy","Raffinose_F","Vitamin-free",NA,1.86498098098098,NA
"Dairy","Raffinose_F","2-Keto-D-gluconate",NA,2.25117517517518,NA
