"Isolation","Trait_A","Trait_B","Observed_PP","Percent_PP","Mean_PP","SD_PP","Var_PP","Difference","Color"
"Plant","Glucose","D-Gluconate",42,0.435,42.907,2.73236469323127,7.46581681681682,-0.906999999999996,3
"Plant","Glucose","D-Glucosamine",25,0.34,26.502,2.5120323059838,6.31030630630631,-1.502,3
"Plant","Glucose","D-Mannitol",67,0.765,66.261,1.72912372861773,2.98986886886887,0.739000000000004,3
"Plant","Glucose","D-Ribose",27,0.317,28.618,2.37523003469511,5.64171771771772,-1.618,3
"Plant","Glucose","D-Xylose",52,0.371,53.198,2.24361980509841,5.03382982982983,-1.198,3
"Plant","Glucose","DL-Lactate",29,0.25,31.432,2.81980980339585,7.95132732732733,-2.432,3
"Plant","Glucose","Erythritol",8,0.097,11.253,2.14279783987724,4.59158258258258,-3.253,3
"Plant","Glucose","Ethanol",59,0.238,61.006,2.13413179502076,4.55451851851852,-2.006,3
"Plant","Glucose","Galactitol",8,0.596,8.216,1.54198629102911,2.37772172172172,-0.215999999999999,3
"Plant","Glucose","Galactose",53,0.666,52.516,2.41900715079464,5.8515955955956,0.484000000000002,3
"Plant","Glucose","Glycerol",70,0.801,69.266,1.50582585696737,2.26751151151151,0.733999999999995,3
"Plant","Glucose","Growth at 19°C",76,1,75.83,0.396556751622334,0.157257257257257,0.170000000000002,1
"Plant","Glucose","Growth at 25°C",72,0.269,73.143,1.00775322701868,1.01556656656657,-1.143,3
"Plant","Glucose","Growth at 30°C",62,0.17,64.44,2.11065270825279,4.45485485485485,-2.44,3
"Plant","Glucose","Growth at 37°C",33,0.54,33.194,2.95009611149655,8.70306706706707,-0.194000000000003,3
"Plant","Glucose","Inulin",14,0.842,12.568,1.93936513765127,3.76113713713714,1.432,3
"Plant","Glucose","L-Arabinose",16,0.137,19.065,2.43612596343246,5.93470970970971,-3.065,3
"Plant","Glucose","L-Rhamnose",8,0.115,10.771,2.00713417279154,4.02858758758759,-2.771,3
"Plant","Glucose","L-Sorbose",53,0.892,50.01,2.79351099938835,7.8037037037037,2.99,3
"Plant","Glucose","Lactose",4,0.361,5.118,1.51471791775577,2.29437037037037,-1.118,3
"Plant","Glucose","Maltose",56,0.939,52.796,2.48768417862328,6.18857257257257,3.204,3
"Plant","Glucose","Melezitose",47,0.897,44.272,2.55862513130833,6.54656256256256,2.728,3
"Plant","Glucose","Melibiose",9,0.637,9.037,1.71013319819117,2.92455555555556,-0.0370000000000008,3
"Plant","Glucose","Methanol",3,0.311,4.345,1.5920142931235,2.53450950950951,-1.345,3
"Plant","Glucose","Methyl-?-D-glucoside",40,0.721,39.133,2.32781651547748,5.41872972972973,0.866999999999997,3
"Plant","Glucose","myo-Inositol",3,0.291,4.294,1.37092794976375,1.87944344344344,-1.294,3
"Plant","Glucose","Nitrate",18,0.849,15.964,2.50459117960935,6.27297697697698,2.036,3
"Plant","Glucose","Raffinose",28,0.863,25.663,2.57838691415371,6.64807907907908,2.337,3
"Plant","Glucose","Ribitol",44,0.379,45.187,2.51721420768423,6.33636736736737,-1.187,3
"Plant","Glucose","Salicin",49,0.502,49.382,2.55941919712786,6.55062662662663,-0.381999999999998,3
"Plant","Glucose","Soluble Starch",20,0.736,18.976,2.36749425110792,5.60502902902903,1.024,3
"Plant","Glucose","Starch formation",11,0.661,10.661,2.31418115851686,5.35543443443443,0.339,3
"Plant","Glucose","Succinate",68,0.778,67.074,1.85579308328487,3.44396796796797,0.926000000000002,3
"Plant","Glucose","Sucrose",60,0.963,56.539,2.38372841598223,5.68216116116116,3.461,3
"Plant","Glucose","Trehalose",58,0.77,56.929,2.12990504377437,4.5364954954955,1.071,3
"Plant","Glucose","Vitamin-free",10,0.239,12.145,2.30418842204458,5.30928428428428,-2.145,3
"Plant","Glucose_F","Glucose",55,0.505,55.488,2.48878485411055,6.19405005005005,-0.488,3
"Plant","Glucose_F","Growth at 19°C",55,0.52,55.377,2.48898896463324,6.19506606606607,-0.377000000000002,3
"Plant","Glycerol","Growth at 19°C",70,0.82,69.12,1.55821308813269,2.42802802802803,0.879999999999995,3
"Plant","Growth at 19°C","Growth at 25°C",72,0.325,72.991,1.05642559370503,1.11603503503503,-0.991,3
"Plant","Growth at 19°C","Growth at 30°C",62,0.187,64.304,2.13028686381016,4.53812212212212,-2.304,3
"Plant","Growth at 19°C","Growth at 37°C",33,0.548,33.122,2.95056296693052,8.70582182182182,-0.122,3
"Plant","Inulin","Growth at 19°C",14,0.846,12.538,1.94379379933529,3.77833433433433,1.462,3
"Plant","L-Arabinose","Growth at 19°C",16,0.142,19.034,2.43531820811465,5.93077477477477,-3.034,3
"Plant","L-Rhamnose","Growth at 19°C",8,0.117,10.756,2.00511458138543,4.02048448448448,-2.756,3
"Plant","L-Sorbose","Growth at 19°C",53,0.894,49.912,2.79178259362187,7.79405005005005,3.088,3
"Plant","Lactose","Growth at 19°C",4,0.365,5.109,1.51638333491846,2.29941841841842,-1.109,3
"Plant","Lactose_F","Glucose",5,0.874,4.02,1.3043394118485,1.7013013013013,0.98,3
"Plant","Lactose_F","Growth at 19°C",5,0.874,4.017,1.3055326175226,1.70441541541542,0.983,3
"Plant","Maltose","Growth at 19°C",56,0.943,52.699,2.50253105108841,6.26266166166166,3.301,3
"Plant","Maltose_F","Glucose",19,0.784,17.825,2.2025499372832,4.85122622622623,1.175,3
"Plant","Maltose_F","Growth at 19°C",19,0.788,17.796,2.19891319046915,4.83521921921922,1.204,3
"Plant","Melezitose","Growth at 19°C",47,0.905,44.189,2.56160903356481,6.56184084084084,2.811,3
"Plant","Melibiose","Growth at 19°C",9,0.644,9.025,1.70918000699057,2.9212962962963,-0.0250000000000004,3
"Plant","Methanol","Growth at 19°C",3,0.313,4.338,1.59131652674391,2.53228828828829,-1.338,3
"Plant","Methyl-?-D-glucoside","Growth at 19°C",40,0.732,39.064,2.34123586709784,5.48138538538539,0.936,3
"Plant","myo-Inositol","Growth at 19°C",3,0.291,4.29,1.36958963772941,1.87577577577578,-1.29,3
"Plant","Nitrate","Growth at 19°C",18,0.853,15.924,2.49969447582549,6.24847247247247,2.076,3
"Plant","Raffinose","Growth at 19°C",28,0.864,25.611,2.58657483351427,6.69036936936937,2.389,3
"Plant","Raffinose_F","Glucose",15,0.749,14.02,2.15319210388582,4.63623623623624,0.98,3
"Plant","Raffinose_F","Growth at 19°C",15,0.753,13.997,2.14373192973995,4.59558658658659,1.003,3
"Plant","Ribitol","Growth at 19°C",44,0.392,45.101,2.51338737884078,6.31711611611612,-1.101,3
"Plant","Salicin","Growth at 19°C",49,0.516,49.301,2.55987342498647,6.55295195195195,-0.301000000000002,3
"Plant","Soluble Starch","Growth at 19°C",20,0.739,18.926,2.37995550130421,5.66418818818819,1.074,3
"Plant","Starch formation","Growth at 19°C",11,0.67,10.626,2.3176486997592,5.3714954954955,0.374000000000001,3
"Plant","Succinate","Growth at 19°C",68,0.804,66.929,1.88507626172325,3.55351251251251,1.071,3
"Plant","Sucrose","Growth at 19°C",60,0.965,56.435,2.41238359192617,5.81959459459459,3.565,3
"Plant","Sucrose_F","Glucose",23,0.754,21.898,2.41607810996115,5.83743343343343,1.102,3
"Plant","Sucrose_F","Growth at 19°C",23,0.76,21.862,2.41387298397881,5.82678278278278,1.138,3
"Plant","Trehalose","Growth at 19°C",58,0.788,56.808,2.1516890495064,4.62976576576577,1.192,3
"Plant","Trehalose_F","Glucose",30,0.778,28.466,2.6110652350452,6.81766166166166,1.534,3
"Plant","Trehalose_F","Growth at 19°C",30,0.782,28.415,2.62519840520039,6.89166666666667,1.585,3
"Plant","Vitamin-free","Growth at 19°C",10,0.244,12.122,2.30573902088515,5.31643243243243,-2.122,3
"Food","2-Keto-D-gluconate","Growth at 19°C",22,0.56,22.193,2.24695344851641,5.0487997997998,-0.193000000000001,3
"Food","2-Keto-D-gluconate","Growth at 25°C",22,0.566,22.155,2.25034198268597,5.06403903903904,-0.155000000000001,3
"Food","Cellobiose","Growth at 19°C",29,0.406,29.952,2.00042437939996,4.0016976976977,-0.952000000000002,3
"Food","Cellobiose","Growth at 25°C",29,0.411,29.925,1.99683809117373,3.98736236236236,-0.925000000000001,3
"Food","Citrate","Growth at 19°C",30,0.466,30.686,2.12506939178934,4.51591991991992,-0.686,3
"Food","Citrate","Growth at 25°C",30,0.467,30.662,2.11429095117636,4.47022622622623,-0.661999999999999,3
"Food","D-Arabinose","Growth at 19°C",12,0.37,13.178,1.8835774111684,3.54786386386386,-1.178,3
"Food","D-Arabinose","Growth at 25°C",12,0.371,13.181,1.88515060215167,3.55379279279279,-1.181,3
"Food","D-Glucitol","Growth at 19°C",40,0.522,40.369,1.6963834226721,2.87771671671672,-0.369,3
"Food","D-Glucitol","Growth at 25°C",40,0.528,40.332,1.70841877029454,2.91869469469469,-0.332000000000001,3
"Food","D-Gluconate","Growth at 19°C",28,0.514,28.365,2.24071323372622,5.0207957957958,-0.364999999999998,3
"Food","D-Gluconate","Growth at 25°C",28,0.522,28.328,2.25732397132346,5.09551151151151,-0.327999999999999,3
"Food","D-Glucosamine","Growth at 19°C",16,0.433,16.937,2.14933725847077,4.61965065065065,-0.937000000000001,3
"Food","D-Glucosamine","Growth at 25°C",16,0.434,16.918,2.15729690351837,4.65392992992993,-0.917999999999999,3
"Food","D-Mannitol","Growth at 19°C",38,0.41,38.874,1.60770292924679,2.58470870870871,-0.874000000000002,3
"Food","D-Mannitol","Growth at 25°C",38,0.422,38.848,1.62404850097943,2.63753353353353,-0.847999999999999,3
"Food","D-Ribose","Growth at 19°C",22,0.628,21.893,2.02722979966768,4.10966066066066,0.106999999999999,3
"Food","D-Ribose","Growth at 25°C",22,0.626,21.888,2.02473592242434,4.09955555555556,0.111999999999998,3
"Food","D-Xylose","Growth at 19°C",33,0.386,34.114,2.05796968861041,4.23523923923924,-1.114,3
"Food","D-Xylose","Growth at 25°C",33,0.386,34.084,2.06329862143152,4.2572012012012,-1.084,3
"Food","DL-Lactate","Growth at 19°C",31,0.865,28.697,2.52221183736667,6.36155255255255,2.303,3
"Food","DL-Lactate","Growth at 25°C",31,0.867,28.671,2.53992326856742,6.45121021021021,2.329,3
"Food","Erythritol","Growth at 19°C",14,0.562,14.256,1.83952381007908,3.38384784784785,-0.256,3
"Food","Erythritol","Growth at 25°C",14,0.563,14.249,1.84238795952248,3.39439339339339,-0.249000000000001,3
"Food","Ethanol","Growth at 19°C",49,0.935,47.474,1.43992965015566,2.0733973973974,1.526,3
"Food","Ethanol","Growth at 25°C",49,0.933,47.439,1.469162154916,2.15843743743744,1.561,3
"Food","Galactitol","Growth at 19°C",7,0.648,7.069,1.32815774778563,1.764003003003,-0.069,3
"Food","Galactitol","Growth at 25°C",7,0.651,7.066,1.3249148649628,1.7553993993994,-0.0659999999999998,3
"Food","Galactose","Growth at 19°C",36,0.691,35.393,2.13895444694975,4.57512612612613,0.606999999999999,3
"Food","Galactose","Growth at 25°C",36,0.693,35.363,2.13817744885751,4.5718028028028,0.637,3
"Food","Galactose_F","Glucose",20,0.76,19.078,2.03077326160259,4.12404004004004,0.922000000000001,3
"Food","Galactose_F","Growth at 19°C",20,0.763,19.052,2.03308372415634,4.13342942942943,0.948,3
"Food","Galactose_F","Growth at 25°C",20,0.769,19.038,2.02945181629786,4.11867467467467,0.962,3
"Food","Glucose","2-Keto-D-gluconate",22,0.555,22.221,2.24704432715694,5.04920820820821,-0.221,3
"Food","Glucose","Cellobiose",29,0.398,29.999,1.98769966291438,3.95094994994995,-0.998999999999999,3
"Food","Glucose","Citrate",30,0.457,30.742,2.11941688393953,4.49192792792793,-0.742000000000001,3
"Food","Glucose","D-Arabinose",12,0.368,13.2,1.8765717469688,3.52152152152152,-1.2,3
"Food","Glucose","D-Glucitol",40,0.508,40.443,1.68213572002398,2.82958058058058,-0.442999999999998,3
"Food","Glucose","D-Gluconate",28,0.506,28.411,2.23899354445074,5.01309209209209,-0.411000000000001,3
"Food","Glucose","D-Glucosamine",16,0.429,16.961,2.15223398149716,4.63211111111111,-0.960999999999999,3
"Food","Glucose","D-Mannitol",38,0.397,38.94,1.58963106629398,2.52692692692693,-0.939999999999998,3
"Food","Glucose","D-Ribose",22,0.622,21.924,2.02393683703823,4.09632032032032,0.0760000000000005,3
"Food","Glucose","D-Xylose",33,0.374,34.174,2.0483944737086,4.19591991991992,-1.174,3
"Food","Glucose","DL-Lactate",31,0.86,28.756,2.52127365052285,6.35682082082082,2.244,3
"Food","Glucose","Erythritol",14,0.557,14.276,1.83444519928756,3.36518918918919,-0.276,3
"Food","Glucose","Ethanol",49,0.925,47.573,1.42853481291557,2.04071171171171,1.427,3
"Food","Glucose","Galactitol",7,0.648,7.076,1.32513394793884,1.75597997997998,-0.0759999999999996,3
"Food","Glucose","Galactose",36,0.681,35.456,2.12616664083147,4.52058458458458,0.543999999999997,3
"Food","Glucose","Glycerol",47,0.732,46.731,1.33131942501092,1.77241141141141,0.268999999999998,3
"Food","Glucose","Growth at 19°C",53,1,52.885,0.328455298150118,0.107882882882883,0.115000000000002,1
"Food","Glucose","Growth at 25°C",53,1,52.834,0.405719864695591,0.164608608608609,0.165999999999997,1
"Food","Glucose","Growth at 30°C",51,0.949,49.406,1.44334585157101,2.08324724724725,1.594,3
"Food","Glucose","Growth at 37°C",33,0.958,29.131,2.44249970415654,5.9658048048048,3.869,3
"Food","Glucose","Inulin",8,0.612,8.147,1.54459599144138,2.38577677677678,-0.147,3
"Food","Glucose","L-Arabinose",15,0.374,16.125,1.85170294696633,3.4288038038038,-1.125,3
"Food","Glucose","L-Rhamnose",10,0.475,10.666,1.7633926260347,3.10955355355355,-0.666,3
"Food","Glucose","L-Sorbose",27,0.554,27.246,2.38015737907163,5.66514914914915,-0.245999999999999,3
"Food","Glucose","Lactose",6,0.551,6.364,1.30506980932332,1.70320720720721,-0.364,3
"Food","Glucose","Maltose",28,0.563,28.214,1.87715948382862,3.52372772772773,-0.213999999999999,3
"Food","Glucose","Melezitose",18,0.261,19.765,1.97171566476068,3.88766266266266,-1.765,3
"Food","Glucose","Melibiose",5,0.486,5.631,1.29789195371707,1.68452352352352,-0.631,3
"Food","Glucose","Methanol",1,0.343,2.081,1.21074559875512,1.4659049049049,-1.081,3
"Food","Glucose","Methyl-?-D-glucoside",22,0.459,22.716,1.94348170074254,3.77712112112112,-0.716000000000001,3
"Food","Glucose","myo-Inositol",4,0.56,4.386,1.22902990790075,1.51051451451451,-0.386,3
"Food","Glucose","Nitrate",9,0.578,9.179,1.93201751847433,3.73269169169169,-0.179,3
"Food","Glucose","Raffinose",17,0.678,16.556,2.07489015833831,4.30516916916917,0.443999999999999,3
"Food","Glucose","Ribitol",28,0.416,28.849,1.98951178864493,3.95815715715716,-0.849,3
"Food","Glucose","Salicin",28,0.363,29.218,2.06221452054066,4.25272872872873,-1.218,3
"Food","Glucose","Soluble Starch",16,0.727,15.46,1.83896214800136,3.38178178178178,0.539999999999999,3
"Food","Glucose","Starch formation",1,0.12,3.401,1.69560433889339,2.87507407407407,-2.401,3
"Food","Glucose","Succinate",46,0.817,45.215,1.51890818750907,2.30708208208208,0.784999999999997,3
"Food","Glucose","Sucrose",29,0.461,29.616,1.95355070585853,3.81636036036036,-0.616,3
"Food","Glucose","Trehalose",34,0.512,34.465,1.90062815600195,3.61238738738739,-0.465000000000003,3
"Food","Glucose","Vitamin-free",10,0.543,10.384,1.97900491673479,3.91646046046046,-0.384,3
"Food","Glucose_F","Glucose",44,0.903,41.972,2.04190729108483,4.16938538538539,2.028,3
"Food","Glucose_F","Growth at 19°C",44,0.906,41.884,2.06223102410879,4.2527967967968,2.116,3
"Food","Glucose_F","Growth at 25°C",44,0.913,41.848,2.0413385469008,4.16706306306306,2.152,3
"Food","Glycerol","Growth at 19°C",47,0.749,46.64,1.3550779447088,1.83623623623624,0.359999999999999,3
"Food","Glycerol","Growth at 25°C",47,0.763,46.594,1.36932064873025,1.87503903903904,0.405999999999999,3
"Food","Growth at 19°C","Growth at 25°C",53,1,52.719,0.525657032023082,0.276315315315315,0.280999999999999,1
"Food","Growth at 19°C","Growth at 30°C",51,0.955,49.303,1.48235906189708,2.19738838838839,1.697,3
"Food","Growth at 19°C","Growth at 37°C",33,0.96,29.074,2.44796170650534,5.99251651651652,3.926,3
"Food","Growth at 25°C","Growth at 30°C",51,0.961,49.256,1.48076218774544,2.19265665665666,1.744,3
"Food","Growth at 25°C","Growth at 37°C",33,0.96,29.049,2.44756809702807,5.99058958958959,3.951,3
"Food","Inulin","Growth at 19°C",8,0.616,8.136,1.5439844195742,2.38388788788789,-0.135999999999999,3
"Food","Inulin","Growth at 25°C",8,0.613,8.125,1.53418666684622,2.35372872872873,-0.125,3
"Food","L-Arabinose","Growth at 19°C",15,0.38,16.101,1.85586724828131,3.44424324324324,-1.101,3
"Food","L-Arabinose","Growth at 25°C",15,0.38,16.101,1.85802347973626,3.45225125125125,-1.101,3
"Food","L-Rhamnose","Growth at 19°C",10,0.476,10.651,1.7698393518428,3.13233133133133,-0.651,3
"Food","L-Rhamnose","Growth at 25°C",10,0.477,10.648,1.76102163450572,3.1011971971972,-0.648,3
"Food","L-Sorbose","Growth at 19°C",27,0.559,27.195,2.38257248612747,5.67665165165165,-0.195,3
"Food","L-Sorbose","Growth at 25°C",27,0.567,27.167,2.3859597238436,5.6928038038038,-0.167000000000002,3
"Food","Lactose","Growth at 19°C",6,0.555,6.356,1.30574460327009,1.70496896896897,-0.356,3
"Food","Lactose","Growth at 25°C",6,0.554,6.356,1.30574460327009,1.70496896896897,-0.356,3
"Food","Lactose_F","Glucose",2,0.739,1.988,0.968914235004727,0.938794794794795,0.012,3
"Food","Lactose_F","Growth at 19°C",2,0.739,1.988,0.968914235004727,0.938794794794795,0.012,3
"Food","Lactose_F","Growth at 25°C",2,0.739,1.986,0.970951464670993,0.942746746746747,0.014,3
"Food","Maltose","Growth at 19°C",28,0.571,28.172,1.88997036696028,3.57198798798799,-0.172000000000001,3
"Food","Maltose","Growth at 25°C",28,0.576,28.154,1.87451268275192,3.5137977977978,-0.154,3
"Food","Maltose_F","Glucose",19,0.933,16.927,1.81465257390057,3.29296396396396,2.073,3
"Food","Maltose_F","Growth at 19°C",19,0.934,16.906,1.81616696987432,3.29846246246246,2.094,3
"Food","Maltose_F","Growth at 25°C",19,0.936,16.9,1.81915071099382,3.30930930930931,2.1,3
"Food","Melezitose","Growth at 19°C",18,0.266,19.739,1.96589515075035,3.86474374374374,-1.739,3
"Food","Melezitose","Growth at 25°C",18,0.268,19.724,1.98841086744611,3.95377777777778,-1.724,3
"Food","Melibiose","Growth at 19°C",5,0.486,5.628,1.29433044130596,1.67529129129129,-0.628,3
"Food","Melibiose","Growth at 25°C",5,0.486,5.626,1.29761620204427,1.68380780780781,-0.626,3
"Food","Methanol","Growth at 19°C",1,0.345,2.078,1.21300757927862,1.47138738738739,-1.078,3
"Food","Methanol","Growth at 25°C",1,0.343,2.078,1.21052938063534,1.46538138138138,-1.078,3
"Food","Methyl-?-D-glucoside","Growth at 19°C",22,0.463,22.69,1.94568386067359,3.78568568568569,-0.690000000000001,3
"Food","Methyl-?-D-glucoside","Growth at 25°C",22,0.471,22.677,1.93711729728053,3.75242342342342,-0.677,3
"Food","myo-Inositol","Growth at 19°C",4,0.561,4.382,1.22783695317562,1.50758358358358,-0.382,3
"Food","myo-Inositol","Growth at 25°C",4,0.561,4.38,1.23090012393984,1.51511511511512,-0.38,3
"Food","Nitrate","Growth at 19°C",9,0.58,9.166,1.92773446308359,3.71616016016016,-0.166,3
"Food","Nitrate","Growth at 25°C",9,0.583,9.157,1.93548368556728,3.7460970970971,-0.157,3
"Food","Raffinose","Growth at 19°C",17,0.685,16.529,2.07206477998456,4.29345245245245,0.471,3
"Food","Raffinose","Growth at 25°C",17,0.686,16.505,2.07708673128719,4.31428928928929,0.495000000000001,3
"Food","Raffinose_F","Glucose",14,0.839,12.805,1.78890334427972,3.20017517517518,1.195,3
"Food","Raffinose_F","Growth at 19°C",14,0.84,12.793,1.79593328839809,3.22537637637638,1.207,3
"Food","Raffinose_F","Growth at 25°C",14,0.841,12.782,1.79267668297708,3.21368968968969,1.218,3
"Food","Ribitol","Growth at 19°C",28,0.42,28.801,1.99483793286031,3.97937837837838,-0.800999999999998,3
"Food","Ribitol","Growth at 25°C",28,0.439,28.776,1.99142908228985,3.96578978978979,-0.776,3
"Food","Salicin","Growth at 19°C",28,0.376,29.174,2.06784912409005,4.276,-1.174,3
"Food","Salicin","Growth at 25°C",28,0.376,29.153,2.07216912555054,4.29388488488488,-1.153,3
"Food","Soluble Starch","Growth at 19°C",16,0.729,15.441,1.84062677012666,3.38790690690691,0.558999999999999,3
"Food","Soluble Starch","Growth at 25°C",16,0.737,15.43,1.83860829990525,3.38048048048048,0.57,3
"Food","Starch formation","Growth at 19°C",1,0.121,3.396,1.68998226027377,2.85604004004004,-2.396,3
"Food","Starch formation","Growth at 25°C",1,0.121,3.384,1.68623467743591,2.84338738738739,-2.384,3
"Food","Succinate","Growth at 19°C",46,0.832,45.123,1.53239003495168,2.34821921921922,0.877000000000002,3
"Food","Succinate","Growth at 25°C",46,0.833,45.087,1.55687342287511,2.42385485485485,0.912999999999997,3
"Food","Sucrose","Growth at 19°C",29,0.477,29.564,1.96513759461412,3.86176576576577,-0.564,3
"Food","Sucrose","Growth at 25°C",29,0.478,29.529,1.96188888778341,3.84900800800801,-0.529,3
"Food","Sucrose_F","Glucose",21,0.898,18.894,2.06664826108243,4.27103503503503,2.106,3
"Food","Sucrose_F","Growth at 19°C",21,0.902,18.86,2.0709149399936,4.28868868868869,2.14,3
