"Isolation","Trait_A","Trait_B","Mean_PP","SD_PP","Var_PP"
"Cider","Maltose_F","Lactose",NA,0.420724724724725,NA
"Cider","Maltose_F","Trehalose",NA,1.13753353353353,NA
"Cider","Maltose_F","Maltose",NA,1.10365965965966,NA
"Cider","Maltose_F","Melezitose",NA,1.12522122122122,NA
"Cider","Maltose_F","Methyl-?-D-glucoside",NA,1.1334974974975,NA
"Cider","Maltose_F","Soluble Starch",NA,0.688784784784785,NA
"Cider","Maltose_F","Cellobiose",NA,1.14592092092092,NA
"Cider","Maltose_F","Salicin",NA,1.11793393393393,NA
"Cider","Maltose_F","L-Sorbose",NA,1.05968368368368,NA
"Cider","Maltose_F","L-Rhamnose",NA,0.458394394394394,NA
"Cider","Maltose_F","D-Xylose",NA,1.16643043043043,NA
"Cider","Maltose_F","L-Arabinose",NA,0.606810810810811,NA
"Cider","Maltose_F","D-Arabinose",NA,0.590174174174174,NA
"Cider","Maltose_F","D-Ribose",NA,0.767323323323323,NA
"Cider","Maltose_F","Methanol",NA,0.162578578578579,NA
"Cider","Maltose_F","Ethanol",NA,1.22772372372372,NA
"Cider","Maltose_F","Glycerol",NA,1.16968868868869,NA
"Cider","Maltose_F","Erythritol",NA,0.586986986986987,NA
"Cider","Maltose_F","Ribitol",NA,1.06390790790791,NA
"Cider","Maltose_F","Galactitol",NA,0.262978978978979,NA
"Cider","Maltose_F","D-Mannitol",NA,1.12943343343343,NA
"Cider","Maltose_F","D-Glucitol",NA,1.12768668668669,NA
"Cider","Maltose_F","myo-Inositol",NA,0.168824824824825,NA
"Cider","Maltose_F","DL-Lactate",NA,1.046002002002,NA
"Cider","Maltose_F","Succinate",NA,1.17433333333333,NA
"Cider","Maltose_F","Citrate",NA,1.19507907907908,NA
"Cider","Maltose_F","D-Gluconate",NA,1.04408008008008,NA
"Cider","Maltose_F","D-Glucosamine",NA,0.927278278278278,NA
"Cider","Maltose_F","Nitrate",NA,0.922822822822823,NA
"Cider","Maltose_F","Vitamin-free",NA,0.550950950950951,NA
"Cider","Maltose_F","2-Keto-D-gluconate",NA,1.0366006006006,NA
"Cider","Maltose_F","Starch formation",NA,0.231587587587588,NA
"Cider","Maltose_F","Growth at 19°C",NA,1.18605705705706,NA
"Cider","Maltose_F","Growth at 25°C",NA,1.1925035035035,NA
"Cider","Maltose_F","Growth at 30°C",NA,1.13740840840841,NA
"Cider","Maltose_F","Growth at 37°C",NA,0.752831831831832,NA
"Cider","Lactose_F","Raffinose_F",NA,0.2805995995996,NA
"Cider","Lactose_F","Trehalose_F",NA,0.333172172172172,NA
"Cider","Lactose_F","Glucose",NA,0.357457457457457,NA
"Cider","Lactose_F","Inulin",NA,0.0628378378378378,NA
"Cider","Lactose_F","Sucrose",NA,0.33581981981982,NA
"Cider","Lactose_F","Raffinose",NA,0.295459459459459,NA
"Cider","Lactose_F","Melibiose",NA,0.056031031031031,NA
"Cider","Lactose_F","Galactose",NA,0.345816816816817,NA
"Cider","Lactose_F","Lactose",NA,0.267306306306306,NA
"Cider","Lactose_F","Trehalose",NA,0.346537537537538,NA
"Cider","Lactose_F","Maltose",NA,0.324148148148148,NA
"Cider","Lactose_F","Melezitose",NA,0.332251251251251,NA
"Cider","Lactose_F","Methyl-?-D-glucoside",NA,0.35025025025025,NA
"Cider","Lactose_F","Soluble Starch",NA,0.1484994994995,NA
"Cider","Lactose_F","Cellobiose",NA,0.337656656656657,NA
"Cider","Lactose_F","Salicin",NA,0.332508508508508,NA
"Cider","Lactose_F","L-Sorbose",NA,0.235714714714715,NA
"Cider","Lactose_F","L-Rhamnose",NA,0.114658658658659,NA
"Cider","Lactose_F","D-Xylose",NA,0.308884884884885,NA
"Cider","Lactose_F","L-Arabinose",NA,0.168824824824825,NA
"Cider","Lactose_F","D-Arabinose",NA,0.160604604604605,NA
"Cider","Lactose_F","D-Ribose",NA,0.201801801801802,NA
"Cider","Lactose_F","Methanol",NA,0.0457417417417417,NA
"Cider","Lactose_F","Ethanol",NA,0.366142142142142,NA
"Cider","Lactose_F","Glycerol",NA,0.354638638638639,NA
"Cider","Lactose_F","Erythritol",NA,0.125436436436436,NA
"Cider","Lactose_F","Ribitol",NA,0.244643643643644,NA
"Cider","Lactose_F","Galactitol",NA,0.0610920920920921,NA
"Cider","Lactose_F","D-Mannitol",NA,0.314314314314314,NA
"Cider","Lactose_F","D-Glucitol",NA,0.330169169169169,NA
"Cider","Lactose_F","myo-Inositol",NA,0.0375165165165165,NA
"Cider","Lactose_F","DL-Lactate",NA,0.330289289289289,NA
"Cider","Lactose_F","Succinate",NA,0.354705705705706,NA
"Cider","Lactose_F","Citrate",NA,0.311347347347347,NA
"Cider","Lactose_F","D-Gluconate",NA,0.239014014014014,NA
"Cider","Lactose_F","D-Glucosamine",NA,0.31604004004004,NA
"Cider","Lactose_F","Nitrate",NA,0.313477477477477,NA
"Cider","Lactose_F","Vitamin-free",NA,0.0864374374374374,NA
"Cider","Lactose_F","2-Keto-D-gluconate",NA,0.209133133133133,NA
"Cider","Lactose_F","Starch formation",NA,0.0566926926926927,NA
"Cider","Lactose_F","Growth at 19°C",NA,0.357457457457457,NA
"Cider","Lactose_F","Growth at 25°C",NA,0.356932932932933,NA
"Cider","Lactose_F","Growth at 30°C",NA,0.356772772772773,NA
"Cider","Lactose_F","Growth at 37°C",NA,0.290690690690691,NA
"Cider","Raffinose_F","Trehalose_F",NA,0.882857857857858,NA
"Cider","Raffinose_F","Glucose",NA,1.26558158158158,NA
"Cider","Raffinose_F","Inulin",NA,0.204204204204204,NA
"Cider","Raffinose_F","Sucrose",NA,1.15438538538539,NA
"Cider","Raffinose_F","Raffinose",NA,0.845884884884885,NA
"Cider","Raffinose_F","Melibiose",NA,0.36136036036036,NA
"Cider","Raffinose_F","Galactose",NA,1.04326726726727,NA
"Cider","Raffinose_F","Lactose",NA,0.373148148148148,NA
"Cider","Raffinose_F","Trehalose",NA,1.03879479479479,NA
"Cider","Raffinose_F","Maltose",NA,0.973348348348348,NA
"Cider","Raffinose_F","Melezitose",NA,1.04185785785786,NA
"Cider","Raffinose_F","Methyl-?-D-glucoside",NA,0.956931931931932,NA
"Cider","Raffinose_F","Soluble Starch",NA,0.552583583583584,NA
"Cider","Raffinose_F","Cellobiose",NA,1.10888388388388,NA
"Cider","Raffinose_F","Salicin",NA,1.11071071071071,NA
"Cider","Raffinose_F","L-Sorbose",NA,0.894453453453453,NA
"Cider","Raffinose_F","L-Rhamnose",NA,0.378774774774775,NA
"Cider","Raffinose_F","D-Xylose",NA,1.02805905905906,NA
"Cider","Raffinose_F","L-Arabinose",NA,0.466066066066066,NA
"Cider","Raffinose_F","D-Arabinose",NA,0.50371971971972,NA
"Cider","Raffinose_F","D-Ribose",NA,0.6805995995996,NA
"Cider","Raffinose_F","Methanol",NA,0.132532532532533,NA
"Cider","Raffinose_F","Ethanol",NA,1.28834434434434,NA
"Cider","Raffinose_F","Glycerol",NA,1.24074074074074,NA
"Cider","Raffinose_F","Erythritol",NA,0.459675675675676,NA
"Cider","Raffinose_F","Ribitol",NA,0.912671671671672,NA
"Cider","Raffinose_F","Galactitol",NA,0.17515015015015,NA
"Cider","Raffinose_F","D-Mannitol",NA,1.06457557557558,NA
"Cider","Raffinose_F","D-Glucitol",NA,1.08345845845846,NA
"Cider","Raffinose_F","myo-Inositol",NA,0.120479479479479,NA
"Cider","Raffinose_F","DL-Lactate",NA,1.20270670670671,NA
"Cider","Raffinose_F","Succinate",NA,1.09265165165165,NA
"Cider","Raffinose_F","Citrate",NA,1.01964364364364,NA
"Cider","Raffinose_F","D-Gluconate",NA,0.791990990990991,NA
"Cider","Raffinose_F","D-Glucosamine",NA,0.836715715715716,NA
"Cider","Raffinose_F","Nitrate",NA,0.654429429429429,NA
"Cider","Raffinose_F","Vitamin-free",NA,0.449688688688689,NA
"Cider","Raffinose_F","2-Keto-D-gluconate",NA,0.750506506506507,NA
"Cider","Raffinose_F","Starch formation",NA,0.182557557557558,NA
"Cider","Raffinose_F","Growth at 19°C",NA,1.26814414414414,NA
"Cider","Raffinose_F","Growth at 25°C",NA,1.246997997998,NA
"Cider","Raffinose_F","Growth at 30°C",NA,1.2272022022022,NA
"Cider","Raffinose_F","Growth at 37°C",NA,0.663299299299299,NA
"Cider","Trehalose_F","Glucose",NA,1.44470870870871,NA
"Cider","Trehalose_F","Inulin",NA,0.456287287287287,NA
"Cider","Trehalose_F","Sucrose",NA,1.33428528528529,NA
"Cider","Trehalose_F","Raffinose",NA,1.07018618618619,NA
"Cider","Trehalose_F","Melibiose",NA,0.543518518518519,NA
"Cider","Trehalose_F","Galactose",NA,1.4998988988989,NA
"Cider","Trehalose_F","Lactose",NA,0.564795795795796,NA
"Cider","Trehalose_F","Trehalose",NA,1.49236336336336,NA
"Cider","Trehalose_F","Maltose",NA,1.40407507507508,NA
"Cider","Trehalose_F","Melezitose",NA,1.38155755755756,NA
"Cider","Trehalose_F","Methyl-?-D-glucoside",NA,1.39376876876877,NA
"Cider","Trehalose_F","Soluble Starch",NA,1.04444344344344,NA
"Cider","Trehalose_F","Cellobiose",NA,1.47324824824825,NA
"Cider","Trehalose_F","Salicin",NA,1.44134134134134,NA
"Cider","Trehalose_F","L-Sorbose",NA,1.6243993993994,NA
"Cider","Trehalose_F","L-Rhamnose",NA,0.781405405405405,NA
"Cider","Trehalose_F","D-Xylose",NA,1.556,NA
"Cider","Trehalose_F","L-Arabinose",NA,0.941012012012012,NA
"Cider","Trehalose_F","D-Arabinose",NA,1.00715815815816,NA
"Cider","Trehalose_F","D-Ribose",NA,1.1823983983984,NA
"Cider","Trehalose_F","Methanol",NA,0.481592592592593,NA
"Cider","Trehalose_F","Ethanol",NA,1.51939039039039,NA
"Cider","Trehalose_F","Glycerol",NA,1.46366766766767,NA
"Cider","Trehalose_F","Erythritol",NA,0.997428428428428,NA
"Cider","Trehalose_F","Ribitol",NA,1.46644144144144,NA
"Cider","Trehalose_F","Galactitol",NA,0.357116116116116,NA
"Cider","Trehalose_F","D-Mannitol",NA,1.38277377377377,NA
"Cider","Trehalose_F","D-Glucitol",NA,1.49513913913914,NA
"Cider","Trehalose_F","myo-Inositol",NA,0.286685685685686,NA
"Cider","Trehalose_F","DL-Lactate",NA,1.89229229229229,NA
"Cider","Trehalose_F","Succinate",NA,1.57722122122122,NA
"Cider","Trehalose_F","Citrate",NA,1.51061061061061,NA
"Cider","Trehalose_F","D-Gluconate",NA,1.40659059059059,NA
"Cider","Trehalose_F","D-Glucosamine",NA,1.29828928928929,NA
"Cider","Trehalose_F","Nitrate",NA,1.25616716716717,NA
"Cider","Trehalose_F","Vitamin-free",NA,0.683514514514515,NA
"Cider","Trehalose_F","2-Keto-D-gluconate",NA,1.61165565565566,NA
"Cider","Trehalose_F","Starch formation",NA,0.491335335335335,NA
"Cider","Trehalose_F","Growth at 19°C",NA,1.44124024024024,NA
"Cider","Trehalose_F","Growth at 25°C",NA,1.45721321321321,NA
"Cider","Trehalose_F","Growth at 30°C",NA,1.45369269269269,NA
"Cider","Trehalose_F","Growth at 37°C",NA,1.26986086086086,NA
"Cider","Glucose","Inulin",NA,0.75618018018018,NA
"Cider","Glucose","Sucrose",NA,1.44452352352352,NA
"Cider","Glucose","Raffinose",NA,1.56114514514515,NA
"Cider","Glucose","Melibiose",NA,0.685785785785786,NA
"Cider","Glucose","Galactose",NA,1.25445045045045,NA
"Cider","Glucose","Lactose",NA,0.692192192192192,NA
"Cider","Glucose","Trehalose",NA,0.916612612612613,NA
"Cider","Glucose","Maltose",NA,1.24148048048048,NA
"Cider","Glucose","Melezitose",NA,1.12352352352352,NA
"Cider","Glucose","Methyl-?-D-glucoside",NA,1.18108108108108,NA
"Cider","Glucose","Soluble Starch",NA,1.09906306306306,NA
"Cider","Glucose","Cellobiose",NA,1.48654254254254,NA
"Cider","Glucose","Salicin",NA,1.57872972972973,NA
"Cider","Glucose","L-Sorbose",NA,1.52968868868869,NA
"Cider","Glucose","L-Rhamnose",NA,1.04470870870871,NA
"Cider","Glucose","D-Xylose",NA,1.14892392392392,NA
"Cider","Glucose","L-Arabinose",NA,1.23292892892893,NA
"Cider","Glucose","D-Arabinose",NA,1.27479079079079,NA
"Cider","Glucose","D-Ribose",NA,1.18177277277277,NA
"Cider","Glucose","Methanol",NA,0.661077077077077,NA
"Cider","Glucose","Ethanol",NA,0.642542542542543,NA
"Cider","Glucose","Glycerol",NA,0.482353353353353,NA
"Cider","Glucose","Erythritol",NA,1.12112112112112,NA
"Cider","Glucose","Ribitol",NA,1.28952852852853,NA
"Cider","Glucose","Galactitol",NA,0.506305305305305,NA
"Cider","Glucose","D-Mannitol",NA,0.9491001001001,NA
"Cider","Glucose","D-Glucitol",NA,0.970345345345345,NA
"Cider","Glucose","myo-Inositol",NA,0.480864864864865,NA
"Cider","Glucose","DL-Lactate",NA,2.42710610610611,NA
"Cider","Glucose","Succinate",NA,0.744344344344344,NA
"Cider","Glucose","Citrate",NA,1.4133973973974,NA
"Cider","Glucose","D-Gluconate",NA,1.62639039039039,NA
"Cider","Glucose","D-Glucosamine",NA,1.41099499499499,NA
"Cider","Glucose","Nitrate",NA,1.66061161161161,NA
"Cider","Glucose","Vitamin-free",NA,1.56130530530531,NA
"Cider","Glucose","2-Keto-D-gluconate",NA,1.70720720720721,NA
"Cider","Glucose","Starch formation",NA,0.834465465465466,NA
"Cider","Glucose","Growth at 19°C",NA,0.0243993993993994,NA
"Cider","Glucose","Growth at 25°C",NA,0.0768358358358358,NA
"Cider","Glucose","Growth at 30°C",NA,0.847558558558559,NA
"Cider","Glucose","Growth at 37°C",NA,1.75152652652653,NA
"Cider","Inulin","Sucrose",NA,0.572483483483483,NA
"Cider","Inulin","Raffinose",NA,0.385976976976977,NA
"Cider","Inulin","Melibiose",NA,0.283767767767768,NA
"Cider","Inulin","Galactose",NA,0.648472472472473,NA
"Cider","Inulin","Lactose",NA,0.275266266266266,NA
"Cider","Inulin","Trehalose",NA,0.686037037037037,NA
"Cider","Inulin","Maltose",NA,0.600904904904905,NA
"Cider","Inulin","Melezitose",NA,0.608359359359359,NA
"Cider","Inulin","Methyl-?-D-glucoside",NA,0.594178178178178,NA
"Cider","Inulin","Soluble Starch",NA,0.450850850850851,NA
"Cider","Inulin","Cellobiose",NA,0.611107107107107,NA
"Cider","Inulin","Salicin",NA,0.617081081081081,NA
"Cider","Inulin","L-Sorbose",NA,0.620019019019019,NA
"Cider","Inulin","L-Rhamnose",NA,0.26647047047047,NA
"Cider","Inulin","D-Xylose",NA,0.62596996996997,NA
"Cider","Inulin","L-Arabinose",NA,0.369744744744745,NA
"Cider","Inulin","D-Arabinose",NA,0.320720720720721,NA
"Cider","Inulin","D-Ribose",NA,0.477268268268268,NA
"Cider","Inulin","Methanol",NA,0.100436436436436,NA
"Cider","Inulin","Ethanol",NA,0.726805805805806,NA
"Cider","Inulin","Glycerol",NA,0.728632632632633,NA
"Cider","Inulin","Erythritol",NA,0.385456456456456,NA
"Cider","Inulin","Ribitol",NA,0.60404004004004,NA
"Cider","Inulin","Galactitol",NA,0.108467467467467,NA
"Cider","Inulin","D-Mannitol",NA,0.63903003003003,NA
"Cider","Inulin","D-Glucitol",NA,0.654318318318318,NA
"Cider","Inulin","myo-Inositol",NA,0.091991991991992,NA
"Cider","Inulin","DL-Lactate",NA,0.566642642642643,NA
"Cider","Inulin","Succinate",NA,0.682993993993994,NA
"Cider","Inulin","Citrate",NA,0.608044044044044,NA
"Cider","Inulin","D-Gluconate",NA,0.579455455455456,NA
"Cider","Inulin","D-Glucosamine",NA,0.560604604604605,NA
"Cider","Inulin","Nitrate",NA,0.356227227227227,NA
"Cider","Inulin","Vitamin-free",NA,0.161832832832833,NA
"Cider","Inulin","2-Keto-D-gluconate",NA,0.559870870870871,NA
"Cider","Inulin","Starch formation",NA,0.114473473473473,NA
"Cider","Inulin","Growth at 19°C",NA,0.754129129129129,NA
"Cider","Inulin","Growth at 25°C",NA,0.753664664664665,NA
"Cider","Inulin","Growth at 30°C",NA,0.844520520520521,NA
"Cider","Inulin","Growth at 37°C",NA,0.376447447447447,NA
"Cider","Sucrose","Raffinose",NA,1.35022122122122,NA
"Cider","Sucrose","Melibiose",NA,0.630034034034034,NA
"Cider","Sucrose","Galactose",NA,1.3586026026026,NA
"Cider","Sucrose","Lactose",NA,0.632111111111111,NA
"Cider","Sucrose","Trehalose",NA,1.30413513513514,NA
"Cider","Sucrose","Maltose",NA,1.30764364364364,NA
"Cider","Sucrose","Melezitose",NA,1.14554454454454,NA
"Cider","Sucrose","Methyl-?-D-glucoside",NA,1.25765765765766,NA
"Cider","Sucrose","Soluble Starch",NA,1.03382482482482,NA
"Cider","Sucrose","Cellobiose",NA,1.48104504504504,NA
"Cider","Sucrose","Salicin",NA,1.65162662662663,NA
"Cider","Sucrose","L-Sorbose",NA,1.58962062062062,NA
"Cider","Sucrose","L-Rhamnose",NA,0.844268268268268,NA
"Cider","Sucrose","D-Xylose",NA,1.50590590590591,NA
"Cider","Sucrose","L-Arabinose",NA,0.94902002002002,NA
"Cider","Sucrose","D-Arabinose",NA,1.0881991991992,NA
"Cider","Sucrose","D-Ribose",NA,1.24984084084084,NA
"Cider","Sucrose","Methanol",NA,0.48008008008008,NA
"Cider","Sucrose","Ethanol",NA,1.56152552552553,NA
"Cider","Sucrose","Glycerol",NA,1.39794894894895,NA
"Cider","Sucrose","Erythritol",NA,0.945016016016016,NA
"Cider","Sucrose","Ribitol",NA,1.40774374374374,NA
"Cider","Sucrose","Galactitol",NA,0.364139139139139,NA
"Cider","Sucrose","D-Mannitol",NA,1.4988978978979,NA
"Cider","Sucrose","D-Glucitol",NA,1.56066066066066,NA
"Cider","Sucrose","myo-Inositol",NA,0.425509509509509,NA
"Cider","Sucrose","DL-Lactate",NA,2.14151651651652,NA
"Cider","Sucrose","Succinate",NA,1.49059059059059,NA
"Cider","Sucrose","Citrate",NA,1.63073073073073,NA
"Cider","Sucrose","D-Gluconate",NA,1.44727127127127,NA
"Cider","Sucrose","D-Glucosamine",NA,1.29149049049049,NA
"Cider","Sucrose","Nitrate",NA,1.31629129129129,NA
"Cider","Sucrose","Vitamin-free",NA,1.17685285285285,NA
"Cider","Sucrose","2-Keto-D-gluconate",NA,1.49189189189189,NA
"Cider","Sucrose","Starch formation",NA,0.637021021021021,NA
"Cider","Sucrose","Growth at 19°C",NA,1.43134734734735,NA
"Cider","Sucrose","Growth at 25°C",NA,1.47207107107107,NA
"Cider","Sucrose","Growth at 30°C",NA,1.64964064064064,NA
"Cider","Sucrose","Growth at 37°C",NA,1.29643243243243,NA
"Cider","Raffinose","Melibiose",NA,0.469793793793794,NA
"Cider","Raffinose","Galactose",NA,1.27977577577578,NA
"Cider","Raffinose","Lactose",NA,0.563338338338338,NA
"Cider","Raffinose","Trehalose",NA,1.31618018018018,NA
"Cider","Raffinose","Maltose",NA,1.20828728728729,NA
"Cider","Raffinose","Melezitose",NA,1.17557557557558,NA
"Cider","Raffinose","Methyl-?-D-glucoside",NA,1.23618718718719,NA
"Cider","Raffinose","Soluble Starch",NA,0.801665665665666,NA
"Cider","Raffinose","Cellobiose",NA,1.45811411411411,NA
"Cider","Raffinose","Salicin",NA,1.49917817817818,NA
"Cider","Raffinose","L-Sorbose",NA,1.26261361361361,NA
"Cider","Raffinose","L-Rhamnose",NA,0.549125125125125,NA
"Cider","Raffinose","D-Xylose",NA,1.34532032032032,NA
"Cider","Raffinose","L-Arabinose",NA,0.671222222222222,NA
"Cider","Raffinose","D-Arabinose",NA,0.713129129129129,NA
"Cider","Raffinose","D-Ribose",NA,1.02148548548549,NA
"Cider","Raffinose","Methanol",NA,0.217488488488488,NA
"Cider","Raffinose","Ethanol",NA,1.56596196196196,NA
"Cider","Raffinose","Glycerol",NA,1.49173073073073,NA
"Cider","Raffinose","Erythritol",NA,0.648772772772773,NA
"Cider","Raffinose","Ribitol",NA,1.23372972972973,NA
"Cider","Raffinose","Galactitol",NA,0.262661661661662,NA
"Cider","Raffinose","D-Mannitol",NA,1.49861761761762,NA
"Cider","Raffinose","D-Glucitol",NA,1.45255255255255,NA
"Cider","Raffinose","myo-Inositol",NA,0.202918918918919,NA
"Cider","Raffinose","DL-Lactate",NA,1.52352252252252,NA
"Cider","Raffinose","Succinate",NA,1.36036436436436,NA
"Cider","Raffinose","Citrate",NA,1.32964564564565,NA
"Cider","Raffinose","D-Gluconate",NA,1.16875975975976,NA
"Cider","Raffinose","D-Glucosamine",NA,1.15275275275275,NA
"Cider","Raffinose","Nitrate",NA,0.914465465465465,NA
"Cider","Raffinose","Vitamin-free",NA,0.658057057057057,NA
"Cider","Raffinose","2-Keto-D-gluconate",NA,1.12102102102102,NA
"Cider","Raffinose","Starch formation",NA,0.277473473473473,NA
"Cider","Raffinose","Growth at 19°C",NA,1.56235335335335,NA
"Cider","Raffinose","Growth at 25°C",NA,1.56504404404404,NA
"Cider","Raffinose","Growth at 30°C",NA,1.74354254254254,NA
"Cider","Raffinose","Growth at 37°C",NA,0.938838838838839,NA
"Cider","Melibiose","Galactose",NA,0.709684684684685,NA
"Cider","Melibiose","Lactose",NA,0.272476476476476,NA
"Cider","Melibiose","Trehalose",NA,0.670746746746747,NA
"Cider","Melibiose","Maltose",NA,0.640271271271271,NA
"Cider","Melibiose","Melezitose",NA,0.671071071071071,NA
"Cider","Melibiose","Methyl-?-D-glucoside",NA,0.680984984984985,NA
"Cider","Melibiose","Soluble Starch",NA,0.421125125125125,NA
"Cider","Melibiose","Cellobiose",NA,0.624063063063063,NA
"Cider","Melibiose","Salicin",NA,0.601797797797798,NA
"Cider","Melibiose","L-Sorbose",NA,0.672647647647648,NA
"Cider","Melibiose","L-Rhamnose",NA,0.237188188188188,NA
"Cider","Melibiose","D-Xylose",NA,0.648327327327327,NA
"Cider","Melibiose","L-Arabinose",NA,0.380780780780781,NA
"Cider","Melibiose","D-Arabinose",NA,0.364908908908909,NA
"Cider","Melibiose","D-Ribose",NA,0.482706706706707,NA
"Cider","Melibiose","Methanol",NA,0.0940940940940941,NA
"Cider","Melibiose","Ethanol",NA,0.67947047047047,NA
"Cider","Melibiose","Glycerol",NA,0.677668668668669,NA
"Cider","Melibiose","Erythritol",NA,0.375011011011011,NA
"Cider","Melibiose","Ribitol",NA,0.637236236236236,NA
"Cider","Melibiose","Galactitol",NA,0.113488488488488,NA
"Cider","Melibiose","D-Mannitol",NA,0.646562562562563,NA
"Cider","Melibiose","D-Glucitol",NA,0.653004004004004,NA
"Cider","Melibiose","myo-Inositol",NA,0.0851641641641642,NA
"Cider","Melibiose","DL-Lactate",NA,0.663214214214214,NA
"Cider","Melibiose","Succinate",NA,0.67886986986987,NA
"Cider","Melibiose","Citrate",NA,0.606677677677678,NA
"Cider","Melibiose","D-Gluconate",NA,0.582146146146146,NA
"Cider","Melibiose","D-Glucosamine",NA,0.535846846846847,NA
"Cider","Melibiose","Nitrate",NA,0.312756756756757,NA
"Cider","Melibiose","Vitamin-free",NA,0.195234234234234,NA
"Cider","Melibiose","2-Keto-D-gluconate",NA,0.627027027027027,NA
"Cider","Melibiose","Starch formation",NA,0.14512012012012,NA
"Cider","Melibiose","Growth at 19°C",NA,0.684955955955956,NA
"Cider","Melibiose","Growth at 25°C",NA,0.68916016016016,NA
"Cider","Melibiose","Growth at 30°C",NA,0.784528528528529,NA
"Cider","Melibiose","Growth at 37°C",NA,0.49417017017017,NA
"Cider","Galactose","Lactose",NA,0.675650650650651,NA
"Cider","Galactose","Trehalose",NA,1.04132032032032,NA
"Cider","Galactose","Maltose",NA,1.19331731731732,NA
"Cider","Galactose","Melezitose",NA,1.20954554554555,NA
